,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19
1837,50.0,51.0,52.0,53.0,52.0,53.0,54.0,52.0,51.0,52.0,53.0,52.0,52.0,51.0,52.0,53.0,54.0,53.0,52.0,53.0
1838,54.0,53.0,53.0,53.0,52.0,53.0,53.0,54.0,52.0,52.0,54.0,52.0,53.0,53.0,53.0,51.0,53.0,53.0,52.0,51.0
1839,55.0,52.0,50.0,52.0,52.0,53.0,54.0,54.0,54.0,53.0,53.0,54.0,52.0,51.0,54.0,54.0,53.0,53.0,53.0,53.0
1840,52.0,52.0,54.0,52.0,52.0,53.0,51.0,51.0,53.0,53.0,53.0,54.0,52.0,52.0,53.0,50.0,52.0,54.0,52.0,54.0
1841,51.0,52.0,53.0,51.0,54.0,51.0,54.0,53.0,54.0,53.0,53.0,53.0,53.0,52.0,51.0,52.0,50.0,52.0,52.0,52.0
1842,51.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,51.0,53.0,52.0,51.0,52.0,51.0,54.0,51.0,53.0
1843,51.0,53.0,52.0,53.0,53.0,53.0,54.0,52.0,51.0,51.0,53.0,54.0,53.0,54.0,52.0,52.0,51.0,53.0,53.0,53.0
1844,52.0,50.0,52.0,52.0,54.0,55.0,53.0,55.0,53.0,54.0,52.0,53.0,53.0,51.0,53.0,51.0,52.0,52.0,51.0,53.0
1845,52.0,52.0,53.0,50.0,52.0,53.0,51.0,55.0,52.0,54.0,51.0,51.0,53.0,53.0,51.0,52.0,53.0,52.0,52.0,54.0
1846,54.0,52.0,53.0,52.0,53.0,53.0,54.0,53.0,53.0,53.0,52.0,54.0,53.0,54.0,51.0,53.0,51.0,52.0,51.0,53.0
1847,52.0,52.0,52.0,54.0,51.0,52.0,54.0,52.0,51.0,53.0,54.0,52.0,54.0,52.0,53.0,53.0,52.0,53.0,50.0,52.0
1848,53.0,54.0,51.0,52.0,52.0,51.0,52.0,52.0,53.0,52.0,54.0,52.0,53.0,52.0,51.0,51.0,52.0,52.0,54.0,53.0
1849,53.0,51.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,55.0,54.0,51.0,51.0,53.0,51.0,55.0,54.0,52.0,53.0
1850,52.0,55.0,52.0,52.0,54.0,52.0,52.0,53.0,54.0,52.0,54.0,52.0,51.0,53.0,55.0,53.0,52.0,53.0,50.0,52.0
1851,52.0,52.0,53.0,53.0,53.0,52.0,52.0,54.0,55.0,52.0,53.0,52.0,53.0,51.0,51.0,51.0,51.0,53.0,52.0,52.0
1852,53.0,53.0,51.0,55.0,52.0,52.0,51.0,54.0,54.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,52.0
1853,54.0,52.0,53.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,54.0,52.0,53.0,54.0,52.0,52.0,53.0,53.0
1854,52.0,52.0,52.0,51.0,53.0,53.0,52.0,54.0,52.0,54.0,52.0,53.0,53.0,52.0,55.0,52.0,50.0,53.0,51.0,56.0
1855,52.0,52.0,52.0,52.0,51.0,54.0,52.0,54.0,51.0,53.0,54.0,53.0,52.0,54.0,53.0,52.0,52.0,51.0,54.0,54.0
1856,51.0,52.0,54.0,53.0,51.0,52.0,52.0,53.0,54.0,54.0,53.0,52.0,54.0,52.0,51.0,53.0,52.0,51.0,53.0,52.0
1857,51.0,54.0,53.0,53.0,52.0,51.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,54.0,51.0,52.0,53.0,54.0,50.0,52.0
1858,53.0,54.0,53.0,52.0,52.0,53.0,53.0,52.0,54.0,52.0,53.0,52.0,53.0,54.0,54.0,53.0,52.0,52.0,51.0,55.0
1859,53.0,50.0,52.0,50.0,49.0,54.0,53.0,52.0,52.0,55.0,52.0,53.0,53.0,52.0,52.0,50.0,52.0,51.0,54.0,52.0
1860,53.0,52.0,53.0,53.0,52.0,52.0,51.0,54.0,53.0,52.0,53.0,52.0,51.0,53.0,53.0,52.0,51.0,54.0,52.0,51.0
1861,52.0,54.0,52.0,52.0,51.0,51.0,53.0,52.0,52.0,52.0,51.0,54.0,53.0,51.0,53.0,53.0,53.0,52.0,54.0,52.0
1862,53.0,52.0,53.0,52.0,52.0,53.0,52.0,55.0,51.0,52.0,53.0,54.0,51.0,52.0,50.0,51.0,54.0,53.0,53.0,54.0
1863,53.0,52.0,50.0,52.0,54.0,53.0,53.0,52.0,55.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,50.0,52.0,53.0,53.0
1864,53.0,52.0,52.0,52.0,52.0,53.0,51.0,52.0,51.0,53.0,52.0,52.0,53.0,51.0,53.0,51.0,52.0,54.0,51.0,52.0
1865,54.0,55.0,51.0,50.0,52.0,54.0,50.0,54.0,52.0,53.0,53.0,49.0,53.0,51.0,54.0,54.0,54.0,52.0,51.0,52.0
1866,54.0,52.0,52.0,50.0,51.0,54.0,53.0,53.0,53.0,52.0,53.0,53.0,54.0,50.0,52.0,52.0,52.0,51.0,53.0,51.0
1867,54.0,53.0,52.0,51.0,52.0,53.0,51.0,54.0,52.0,53.0,55.0,52.0,53.0,52.0,53.0,53.0,54.0,52.0,52.0,52.0
1868,54.0,55.0,52.0,51.0,52.0,51.0,52.0,52.0,52.0,54.0,53.0,53.0,53.0,54.0,54.0,52.0,53.0,53.0,54.0,51.0
1869,54.0,53.0,53.0,53.0,51.0,54.0,52.0,53.0,52.0,52.0,51.0,54.0,53.0,51.0,53.0,53.0,53.0,51.0,51.0,52.0
1870,50.0,53.0,54.0,54.0,52.0,52.0,53.0,52.0,53.0,52.0,52.0,53.0,54.0,53.0,50.0,52.0,53.0,51.0,53.0,52.0
1871,53.0,54.0,53.0,53.0,51.0,54.0,53.0,53.0,54.0,53.0,51.0,55.0,53.0,51.0,55.0,53.0,52.0,52.0,54.0,53.0
1872,54.0,53.0,52.0,53.0,53.0,54.0,52.0,52.0,53.0,52.0,51.0,54.0,52.0,52.0,54.0,52.0,53.0,52.0,51.0,53.0
1873,51.0,52.0,52.0,52.0,52.0,51.0,54.0,53.0,54.0,53.0,54.0,52.0,51.0,51.0,53.0,53.0,51.0,53.0,52.0,52.0
1874,52.0,52.0,52.0,52.0,53.0,51.0,51.0,51.0,54.0,52.0,53.0,53.0,53.0,51.0,53.0,52.0,52.0,51.0,52.0,51.0
1875,53.0,51.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,53.0,52.0,54.0,52.0,54.0,52.0,54.0,51.0,53.0,53.0
1876,53.0,52.0,53.0,51.0,52.0,52.0,53.0,54.0,53.0,53.0,52.0,52.0,55.0,51.0,51.0,51.0,52.0,52.0,53.0,53.0
1877,54.0,53.0,53.0,54.0,51.0,51.0,51.0,53.0,52.0,52.0,53.0,51.0,53.0,52.0,51.0,52.0,52.0,51.0,52.0,54.0
1878,53.0,53.0,54.0,52.0,54.0,50.0,53.0,52.0,52.0,51.0,50.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0,54.0,52.0
1879,51.0,52.0,51.0,53.0,51.0,55.0,51.0,51.0,53.0,53.0,52.0,52.0,54.0,51.0,53.0,50.0,55.0,51.0,52.0,51.0
1880,52.0,53.0,51.0,53.0,52.0,53.0,52.0,52.0,51.0,51.0,52.0,54.0,54.0,53.0,54.0,52.0,51.0,51.0,53.0,53.0
1881,53.0,50.0,52.0,52.0,52.0,52.0,51.0,52.0,54.0,50.0,50.0,54.0,54.0,53.0,53.0,53.0,51.0,53.0,55.0,52.0
1882,51.0,52.0,51.0,51.0,52.0,54.0,52.0,52.0,51.0,51.0,52.0,51.0,51.0,52.0,50.0,52.0,53.0,52.0,52.0,53.0
1883,53.0,52.0,51.0,52.0,51.0,53.0,53.0,52.0,51.0,51.0,53.0,53.0,52.0,53.0,52.0,53.0,54.0,52.0,52.0,52.0
1884,52.0,53.0,53.0,53.0,52.0,54.0,54.0,52.0,54.0,53.0,52.0,52.0,51.0,53.0,53.0,53.0,52.0,51.0,52.0,52.0
1885,53.0,54.0,52.0,53.0,53.0,52.0,54.0,52.0,53.0,52.0,52.0,52.0,51.0,52.0,52.0,53.0,52.0,50.0,51.0,53.0
1886,53.0,51.0,53.0,51.0,53.0,49.0,53.0,56.0,53.0,53.0,52.0,53.0,51.0,53.0,54.0,51.0,53.0,53.0,53.0,53.0
1887,52.0,52.0,51.0,51.0,52.0,52.0,54.0,52.0,51.0,55.0,53.0,52.0,54.0,51.0,52.0,52.0,53.0,51.0,52.0,54.0
1888,53.0,53.0,53.0,50.0,53.0,51.0,52.0,52.0,54.0,54.0,52.0,52.0,52.0,51.0,54.0,54.0,51.0,52.0,52.0,53.0
1889,53.0,53.0,52.0,52.0,53.0,52.0,51.0,53.0,52.0,52.0,53.0,51.0,52.0,53.0,52.0,53.0,50.0,53.0,53.0,52.0
1890,52.0,51.0,51.0,52.0,54.0,54.0,52.0,52.0,54.0,53.0,51.0,52.0,54.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0
1891,53.0,53.0,51.0,48.0,54.0,51.0,53.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,54.0,53.0,52.0,52.0,52.0,54.0
1892,53.0,55.0,53.0,52.0,53.0,52.0,52.0,54.0,52.0,53.0,52.0,51.0,51.0,53.0,52.0,53.0,53.0,52.0,52.0,54.0
1893,54.0,52.0,52.0,51.0,51.0,52.0,53.0,53.0,52.0,54.0,53.0,53.0,51.0,51.0,52.0,54.0,54.0,53.0,54.0,51.0
1894,53.0,52.0,50.0,52.0,53.0,53.0,53.0,54.0,52.0,51.0,52.0,52.0,52.0,52.0,51.0,53.0,53.0,52.0,52.0,53.0
1895,51.0,53.0,52.0,54.0,53.0,53.0,55.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,50.0,53.0,51.0,53.0,52.0,52.0
1896,52.0,51.0,54.0,51.0,51.0,51.0,53.0,54.0,50.0,54.0,53.0,54.0,54.0,51.0,53.0,53.0,52.0,52.0,52.0,53.0
1897,53.0,52.0,52.0,54.0,52.0,53.0,50.0,54.0,51.0,51.0,52.0,53.0,54.0,53.0,54.0,53.0,51.0,53.0,53.0,53.0
1898,52.0,52.0,52.0,52.0,54.0,52.0,53.0,51.0,55.0,50.0,51.0,53.0,52.0,52.0,53.0,53.0,52.0,51.0,54.0,52.0
1899,52.0,54.0,53.0,52.0,52.0,52.0,52.0,51.0,53.0,52.0,52.0,54.0,50.0,53.0,52.0,53.0,54.0,52.0,52.0,53.0
1900,50.0,54.0,51.0,54.0,54.0,52.0,54.0,51.0,51.0,52.0,54.0,51.0,55.0,53.0,51.0,54.0,52.0,51.0,52.0,53.0
1901,53.0,53.0,50.0,52.0,53.0,54.0,53.0,53.0,52.0,53.0,51.0,55.0,54.0,51.0,54.0,54.0,51.0,52.0,53.0,51.0
1902,51.0,54.0,53.0,53.0,54.0,54.0,50.0,52.0,51.0,52.0,52.0,53.0,51.0,51.0,53.0,53.0,52.0,52.0,53.0,53.0
1903,51.0,53.0,53.0,52.0,53.0,53.0,51.0,54.0,53.0,52.0,52.0,52.0,55.0,51.0,53.0,53.0,52.0,54.0,53.0,53.0
1904,52.0,56.0,52.0,53.0,52.0,51.0,53.0,53.0,53.0,55.0,53.0,52.0,54.0,52.0,52.0,52.0,52.0,54.0,54.0,52.0
1905,52.0,53.0,54.0,54.0,52.0,51.0,52.0,51.0,53.0,54.0,55.0,52.0,53.0,54.0,51.0,54.0,53.0,51.0,54.0,52.0
1906,53.0,53.0,51.0,53.0,52.0,53.0,52.0,55.0,54.0,53.0,51.0,53.0,54.0,51.0,53.0,53.0,53.0,52.0,52.0,51.0
1907,52.0,52.0,54.0,53.0,54.0,54.0,52.0,51.0,52.0,54.0,52.0,53.0,54.0,52.0,51.0,53.0,52.0,51.0,51.0,53.0
1908,54.0,53.0,54.0,53.0,52.0,53.0,53.0,52.0,54.0,54.0,51.0,51.0,53.0,52.0,52.0,52.0,53.0,54.0,53.0,52.0
1909,52.0,53.0,53.0,53.0,51.0,54.0,53.0,53.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,51.0,52.0,51.0
1910,52.0,54.0,53.0,53.0,52.0,51.0,52.0,52.0,53.0,51.0,53.0,52.0,54.0,53.0,56.0,53.0,51.0,51.0,54.0,56.0
1911,51.0,52.0,53.0,52.0,54.0,51.0,52.0,52.0,52.0,53.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0
1912,53.0,53.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,52.0,53.0,53.0,52.0,55.0,53.0,52.0,51.0,53.0
1913,53.0,53.0,52.0,50.0,52.0,53.0,54.0,53.0,53.0,52.0,51.0,51.0,52.0,53.0,53.0,54.0,52.0,53.0,53.0,53.0
1914,55.0,53.0,51.0,53.0,53.0,54.0,52.0,54.0,52.0,52.0,52.0,51.0,51.0,53.0,54.0,53.0,53.0,51.0,54.0,54.0
1915,52.0,54.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,52.0,52.0,53.0,52.0,50.0,53.0,52.0,51.0,52.0,51.0,52.0
1916,51.0,54.0,53.0,53.0,54.0,52.0,52.0,53.0,54.0,55.0,53.0,50.0,51.0,50.0,51.0,53.0,53.0,51.0,52.0,52.0
1917,53.0,51.0,52.0,53.0,53.0,51.0,53.0,52.0,52.0,53.0,52.0,51.0,51.0,53.0,52.0,52.0,51.0,51.0,52.0,54.0
1918,54.0,51.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,51.0,54.0,52.0,55.0,52.0,51.0,51.0,51.0,52.0
1919,54.0,54.0,51.0,53.0,49.0,52.0,53.0,53.0,54.0,53.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,51.0,54.0
1920,51.0,52.0,54.0,54.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,55.0,52.0,51.0,54.0,52.0,52.0,50.0,55.0
1921,52.0,51.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,49.0,54.0,52.0,50.0,52.0,52.0,52.0,52.0,51.0,52.0
1922,54.0,53.0,53.0,54.0,52.0,52.0,54.0,53.0,53.0,53.0,51.0,52.0,53.0,53.0,51.0,53.0,52.0,51.0,52.0,53.0
1923,52.0,51.0,53.0,52.0,52.0,51.0,53.0,53.0,53.0,52.0,51.0,52.0,53.0,53.0,54.0,52.0,52.0,52.0,53.0,52.0
1924,53.0,50.0,53.0,54.0,50.0,52.0,53.0,53.0,53.0,54.0,53.0,51.0,52.0,52.0,52.0,50.0,53.0,50.0,53.0,52.0
1925,51.0,54.0,52.0,53.0,52.0,52.0,54.0,53.0,55.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0
1926,52.0,53.0,51.0,53.0,53.0,53.0,51.0,53.0,55.0,51.0,52.0,52.0,53.0,53.0,51.0,55.0,53.0,52.0,52.0,51.0
1927,51.0,53.0,52.0,51.0,53.0,52.0,52.0,55.0,52.0,53.0,52.0,55.0,54.0,52.0,51.0,53.0,53.0,54.0,52.0,52.0
1928,50.0,52.0,51.0,53.0,52.0,52.0,54.0,53.0,52.0,53.0,55.0,54.0,54.0,53.0,54.0,53.0,54.0,54.0,53.0,52.0
1929,54.0,53.0,53.0,52.0,53.0,53.0,53.0,54.0,55.0,53.0,55.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0
1930,52.0,51.0,53.0,52.0,54.0,51.0,53.0,53.0,51.0,51.0,53.0,52.0,53.0,51.0,52.0,54.0,53.0,52.0,54.0,52.0
1931,53.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,52.0,52.0,53.0,54.0,52.0,53.0,54.0,53.0,54.0,52.0,52.0,52.0
1932,52.0,52.0,53.0,52.0,53.0,53.0,51.0,54.0,52.0,54.0,52.0,53.0,53.0,54.0,53.0,52.0,53.0,53.0,51.0,53.0
1933,52.0,53.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,51.0,53.0,53.0,54.0,53.0,53.0,53.0
1934,53.0,53.0,51.0,52.0,52.0,52.0,53.0,52.0,53.0,54.0,53.0,53.0,53.0,53.0,54.0,55.0,53.0,51.0,52.0,54.0
1935,52.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,54.0,51.0,52.0,53.0,53.0,52.0,53.0,53.0,51.0,53.0,51.0,53.0
1936,51.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,51.0,52.0,52.0,53.0,51.0,51.0,53.0,53.0,53.0,54.0,52.0,53.0
1937,54.0,54.0,51.0,52.0,52.0,53.0,54.0,53.0,51.0,53.0,54.0,53.0,53.0,52.0,52.0,54.0,52.0,53.0,53.0,51.0
1938,53.0,54.0,50.0,51.0,53.0,51.0,53.0,53.0,54.0,52.0,54.0,51.0,52.0,51.0,53.0,52.0,52.0,53.0,53.0,53.0
1939,51.0,50.0,52.0,53.0,52.0,54.0,51.0,54.0,52.0,55.0,52.0,51.0,52.0,50.0,54.0,52.0,54.0,50.0,53.0,53.0
1940,52.0,52.0,53.0,52.0,54.0,54.0,54.0,53.0,52.0,53.0,52.0,53.0,52.0,50.0,53.0,53.0,52.0,55.0,52.0,53.0
1941,52.0,51.0,52.0,51.0,54.0,53.0,52.0,52.0,51.0,52.0,53.0,51.0,52.0,53.0,52.0,52.0,54.0,53.0,53.0,52.0
1942,50.0,53.0,54.0,53.0,53.0,53.0,52.0,54.0,52.0,53.0,52.0,53.0,52.0,52.0,52.0,51.0,52.0,52.0,53.0,52.0
1943,51.0,51.0,52.0,51.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0,53.0,54.0,54.0,55.0,55.0,52.0,53.0,54.0,50.0
1944,52.0,53.0,52.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,51.0,53.0,51.0,52.0,51.0,51.0,53.0,52.0,53.0,52.0
1945,51.0,52.0,53.0,52.0,53.0,52.0,52.0,49.0,55.0,52.0,51.0,54.0,52.0,53.0,51.0,52.0,52.0,52.0,52.0,54.0
1946,53.0,52.0,52.0,53.0,53.0,53.0,53.0,51.0,54.0,52.0,53.0,52.0,54.0,53.0,53.0,54.0,53.0,52.0,53.0,53.0
1947,51.0,54.0,53.0,53.0,53.0,54.0,52.0,51.0,53.0,54.0,52.0,54.0,53.0,53.0,52.0,53.0,52.0,53.0,54.0,53.0
1948,53.0,54.0,51.0,53.0,53.0,51.0,55.0,52.0,50.0,50.0,55.0,53.0,53.0,54.0,53.0,52.0,53.0,51.0,52.0,52.0
1949,53.0,52.0,52.0,53.0,52.0,50.0,53.0,54.0,54.0,54.0,52.0,54.0,51.0,53.0,53.0,53.0,53.0,54.0,53.0,52.0
1950,50.0,52.0,52.0,52.0,52.0,55.0,52.0,53.0,51.0,53.0,52.0,53.0,53.0,53.0,52.0,55.0,53.0,55.0,52.0,53.0
1951,52.0,52.0,49.0,53.0,51.0,52.0,51.0,52.0,54.0,53.0,52.0,53.0,53.0,51.0,52.0,53.0,54.0,53.0,52.0,53.0
1952,53.0,51.0,51.0,51.0,52.0,52.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,52.0,55.0,52.0
1953,53.0,53.0,53.0,54.0,52.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,54.0,54.0,53.0,52.0,53.0,52.0,54.0,53.0
1954,53.0,52.0,52.0,54.0,52.0,53.0,52.0,54.0,51.0,52.0,53.0,53.0,55.0,52.0,51.0,52.0,54.0,51.0,53.0,53.0
1955,51.0,52.0,52.0,52.0,51.0,53.0,54.0,55.0,53.0,52.0,51.0,52.0,52.0,53.0,54.0,55.0,54.0,52.0,52.0,50.0
1956,52.0,50.0,55.0,53.0,53.0,54.0,52.0,54.0,54.0,54.0,53.0,52.0,53.0,51.0,52.0,54.0,51.0,53.0,52.0,53.0
1957,53.0,53.0,54.0,52.0,53.0,52.0,52.0,53.0,49.0,53.0,51.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,54.0
1958,52.0,51.0,53.0,52.0,51.0,53.0,54.0,52.0,54.0,54.0,53.0,53.0,54.0,54.0,53.0,54.0,53.0,52.0,55.0,50.0
1959,53.0,50.0,53.0,53.0,51.0,52.0,52.0,53.0,53.0,55.0,53.0,53.0,53.0,51.0,53.0,52.0,51.0,52.0,52.0,53.0
1960,51.0,53.0,53.0,51.0,54.0,50.0,53.0,53.0,51.0,52.0,53.0,50.0,53.0,52.0,51.0,52.0,52.0,54.0,52.0,52.0
1961,54.0,52.0,52.0,53.0,52.0,49.0,53.0,55.0,54.0,53.0,54.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,50.0
1962,53.0,51.0,53.0,53.0,54.0,52.0,52.0,53.0,54.0,54.0,52.0,51.0,52.0,52.0,52.0,53.0,52.0,53.0,54.0,54.0
1963,51.0,54.0,52.0,52.0,53.0,53.0,54.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0,54.0,54.0,53.0,54.0,52.0,52.0
1964,55.0,53.0,51.0,50.0,52.0,52.0,52.0,54.0,55.0,55.0,51.0,53.0,51.0,51.0,54.0,53.0,53.0,54.0,51.0,53.0
1965,53.0,54.0,52.0,51.0,52.0,52.0,52.0,55.0,54.0,54.0,53.0,51.0,52.0,50.0,53.0,53.0,53.0,52.0,55.0,54.0
1966,52.0,54.0,51.0,52.0,50.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,52.0,50.0,53.0,55.0,53.0,51.0,51.0,53.0
1967,53.0,54.0,51.0,51.0,53.0,51.0,53.0,52.0,53.0,54.0,53.0,53.0,52.0,53.0,51.0,53.0,54.0,53.0,53.0,53.0
1968,52.0,52.0,53.0,51.0,51.0,52.0,52.0,52.0,55.0,53.0,51.0,51.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,51.0
1969,52.0,54.0,54.0,50.0,51.0,51.0,53.0,52.0,51.0,52.0,53.0,52.0,54.0,52.0,53.0,52.0,51.0,51.0,51.0,54.0
1970,55.0,54.0,53.0,53.0,51.0,50.0,55.0,52.0,52.0,53.0,52.0,53.0,52.0,53.0,51.0,56.0,50.0,52.0,52.0,54.0
1971,53.0,51.0,53.0,53.0,51.0,52.0,52.0,50.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0,54.0,52.0,52.0,53.0,51.0
1972,51.0,53.0,52.0,52.0,53.0,54.0,51.0,52.0,52.0,52.0,53.0,52.0,52.0,51.0,52.0,53.0,54.0,52.0,51.0,54.0
1973,52.0,53.0,53.0,54.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,51.0,53.0,53.0,54.0
1974,52.0,52.0,52.0,54.0,51.0,54.0,52.0,55.0,52.0,53.0,50.0,54.0,53.0,51.0,51.0,54.0,52.0,53.0,52.0,52.0
1975,52.0,53.0,52.0,52.0,52.0,52.0,54.0,54.0,53.0,52.0,53.0,52.0,54.0,53.0,51.0,53.0,51.0,53.0,54.0,52.0
1976,52.0,52.0,54.0,52.0,52.0,53.0,54.0,53.0,52.0,52.0,53.0,54.0,52.0,51.0,53.0,50.0,53.0,53.0,53.0,52.0
1977,52.0,53.0,50.0,52.0,51.0,53.0,52.0,53.0,51.0,53.0,52.0,51.0,53.0,52.0,52.0,54.0,52.0,54.0,54.0,51.0
1978,51.0,51.0,52.0,54.0,53.0,52.0,51.0,52.0,53.0,52.0,52.0,53.0,54.0,50.0,51.0,53.0,52.0,52.0,52.0,50.0
1979,52.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,54.0,53.0,52.0,51.0,53.0,52.0,53.0,49.0,54.0
1980,53.0,52.0,54.0,53.0,52.0,52.0,53.0,51.0,53.0,53.0,51.0,50.0,51.0,52.0,51.0,53.0,52.0,53.0,55.0,52.0
1981,52.0,51.0,52.0,52.0,52.0,52.0,49.0,53.0,54.0,53.0,51.0,52.0,53.0,51.0,53.0,54.0,53.0,52.0,52.0,55.0
1982,52.0,53.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,54.0,52.0,52.0,51.0,53.0,53.0,54.0,51.0,53.0
1983,50.0,51.0,52.0,54.0,53.0,53.0,52.0,53.0,54.0,54.0,54.0,53.0,52.0,53.0,53.0,54.0,53.0,52.0,53.0,54.0
1984,53.0,51.0,52.0,53.0,53.0,53.0,53.0,51.0,53.0,51.0,52.0,53.0,52.0,52.0,51.0,53.0,52.0,52.0,53.0,53.0
1985,52.0,52.0,53.0,54.0,53.0,52.0,52.0,53.0,52.0,53.0,52.0,52.0,51.0,52.0,52.0,53.0,52.0,53.0,52.0,50.0
1986,52.0,50.0,51.0,52.0,52.0,53.0,51.0,52.0,51.0,53.0,54.0,53.0,51.0,53.0,52.0,53.0,54.0,54.0,53.0,54.0
1987,54.0,53.0,53.0,52.0,53.0,52.0,52.0,50.0,50.0,53.0,53.0,50.0,54.0,52.0,53.0,53.0,53.0,53.0,52.0,54.0
1988,52.0,52.0,52.0,54.0,54.0,52.0,54.0,52.0,53.0,52.0,51.0,52.0,54.0,54.0,53.0,53.0,51.0,52.0,55.0,52.0
1989,51.0,52.0,52.0,53.0,50.0,53.0,54.0,52.0,52.0,52.0,53.0,52.0,53.0,51.0,52.0,53.0,53.0,53.0,52.0,53.0
1990,54.0,54.0,52.0,52.0,53.0,52.0,52.0,50.0,51.0,53.0,51.0,52.0,54.0,51.0,51.0,54.0,53.0,54.0,52.0,51.0
1991,54.0,53.0,53.0,54.0,53.0,53.0,52.0,53.0,54.0,52.0,51.0,53.0,54.0,53.0,53.0,51.0,54.0,54.0,53.0,51.0
1992,52.0,53.0,53.0,53.0,52.0,52.0,51.0,54.0,54.0,52.0,53.0,52.0,51.0,51.0,54.0,54.0,52.0,53.0,51.0,53.0
1993,51.0,50.0,53.0,54.0,54.0,52.0,52.0,54.0,50.0,53.0,52.0,53.0,51.0,53.0,52.0,53.0,55.0,54.0,52.0,52.0
1994,53.0,53.0,52.0,55.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,51.0,52.0,50.0,54.0,54.0,54.0,51.0,54.0
1995,54.0,53.0,52.0,53.0,52.0,50.0,53.0,51.0,53.0,53.0,51.0,50.0,51.0,53.0,51.0,53.0,51.0,50.0,53.0,52.0
1996,53.0,52.0,53.0,53.0,51.0,51.0,53.0,51.0,53.0,53.0,51.0,52.0,51.0,54.0,53.0,53.0,51.0,54.0,53.0,52.0
1997,53.0,52.0,51.0,51.0,52.0,52.0,52.0,52.0,54.0,53.0,53.0,51.0,54.0,54.0,52.0,55.0,52.0,54.0,53.0,52.0
1998,53.0,52.0,54.0,52.0,51.0,52.0,53.0,56.0,53.0,53.0,51.0,54.0,53.0,52.0,51.0,53.0,53.0,52.0,51.0,53.0
1999,53.0,51.0,52.0,51.0,51.0,52.0,53.0,52.0,51.0,55.0,54.0,52.0,55.0,54.0,53.0,53.0,53.0,53.0,53.0,52.0
2000,52.0,53.0,50.0,53.0,53.0,53.0,52.0,49.0,52.0,51.0,53.0,52.0,52.0,51.0,51.0,54.0,53.0,55.0,55.0,51.0
2001,52.0,52.0,53.0,51.0,52.0,54.0,52.0,53.0,53.0,53.0,52.0,54.0,52.0,51.0,52.0,52.0,55.0,53.0,53.0,54.0
2002,52.0,51.0,53.0,53.0,53.0,55.0,51.0,54.0,52.0,55.0,54.0,53.0,53.0,52.0,53.0,53.0,54.0,52.0,52.0,53.0
2003,52.0,52.0,53.0,51.0,53.0,54.0,54.0,53.0,54.0,52.0,52.0,52.0,53.0,51.0,52.0,54.0,52.0,53.0,54.0,52.0
