,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19
943,52.0,52.0,52.0,52.0,51.0,51.0,52.0,54.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,49.0,52.0,53.0
944,52.0,52.0,54.0,54.0,51.0,51.0,54.0,53.0,54.0,54.0,53.0,53.0,53.0,54.0,54.0,54.0,52.0,54.0,55.0,51.0
945,52.0,52.0,54.0,54.0,54.0,54.0,52.0,54.0,52.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,53.0,52.0,54.0,55.0
946,51.0,51.0,52.0,52.0,53.0,53.0,51.0,53.0,53.0,53.0,54.0,54.0,54.0,51.0,51.0,51.0,54.0,51.0,52.0,53.0
947,52.0,52.0,52.0,52.0,51.0,51.0,52.0,54.0,53.0,52.0,53.0,53.0,53.0,54.0,54.0,54.0,55.0,49.0,51.0,53.0
948,53.0,53.0,51.0,51.0,52.0,52.0,53.0,55.0,51.0,52.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0,51.0,54.0,55.0
949,52.0,52.0,51.0,51.0,54.0,54.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,49.0,49.0,49.0,51.0,54.0,52.0,52.0
950,52.0,52.0,52.0,52.0,55.0,55.0,51.0,54.0,53.0,54.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0,52.0,51.0,53.0
951,53.0,53.0,51.0,51.0,53.0,53.0,53.0,54.0,52.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,52.0,53.0,54.0
952,51.0,51.0,51.0,51.0,52.0,52.0,54.0,53.0,52.0,52.0,51.0,51.0,51.0,52.0,52.0,52.0,53.0,53.0,52.0,54.0
953,52.0,52.0,52.0,52.0,52.0,52.0,55.0,50.0,52.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,51.0,53.0
954,52.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,54.0,54.0,54.0,55.0,55.0,55.0,54.0,52.0,53.0,53.0
955,51.0,51.0,54.0,54.0,52.0,52.0,55.0,54.0,52.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,54.0,52.0,56.0,53.0
956,52.0,52.0,51.0,51.0,50.0,50.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,51.0,53.0,52.0
957,53.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,55.0,55.0,55.0,53.0,53.0,52.0,53.0
958,52.0,52.0,53.0,53.0,52.0,52.0,51.0,52.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0,54.0
959,54.0,54.0,51.0,51.0,51.0,51.0,52.0,51.0,54.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,51.0,54.0,53.0
960,52.0,52.0,53.0,53.0,52.0,52.0,56.0,52.0,53.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,50.0,51.0,55.0
961,50.0,50.0,50.0,50.0,51.0,51.0,52.0,52.0,54.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,55.0,51.0,54.0
962,53.0,53.0,54.0,54.0,53.0,53.0,52.0,54.0,52.0,51.0,54.0,54.0,54.0,53.0,53.0,53.0,52.0,53.0,54.0,52.0
963,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,52.0,53.0,51.0,51.0,51.0,56.0,56.0,56.0,51.0,50.0,51.0,52.0
964,53.0,53.0,51.0,51.0,52.0,52.0,52.0,52.0,55.0,53.0,51.0,51.0,51.0,54.0,54.0,54.0,53.0,53.0,52.0,52.0
965,54.0,54.0,53.0,53.0,53.0,53.0,51.0,53.0,51.0,51.0,52.0,52.0,52.0,55.0,55.0,55.0,54.0,52.0,53.0,54.0
966,51.0,51.0,50.0,50.0,52.0,52.0,50.0,51.0,52.0,55.0,54.0,54.0,54.0,52.0,52.0,52.0,53.0,54.0,53.0,51.0
967,51.0,51.0,53.0,53.0,51.0,51.0,53.0,51.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,55.0,51.0,51.0
968,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0,51.0,51.0,52.0,52.0,52.0,54.0,54.0,50.0,53.0
969,52.0,52.0,53.0,53.0,51.0,51.0,50.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,55.0,51.0
970,52.0,52.0,53.0,53.0,52.0,52.0,51.0,53.0,53.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,55.0,51.0,52.0,52.0
971,53.0,53.0,51.0,51.0,52.0,52.0,50.0,54.0,52.0,56.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0,52.0,52.0,52.0
972,52.0,52.0,52.0,52.0,51.0,51.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,53.0,54.0,52.0
973,51.0,51.0,50.0,50.0,53.0,53.0,52.0,51.0,52.0,54.0,53.0,53.0,53.0,54.0,54.0,54.0,51.0,52.0,52.0,54.0
974,54.0,54.0,50.0,50.0,52.0,52.0,51.0,52.0,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,53.0,52.0,53.0
975,52.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,51.0,52.0,54.0,54.0,54.0,53.0,53.0,53.0,52.0,51.0,53.0,54.0
976,50.0,50.0,52.0,52.0,51.0,51.0,51.0,52.0,53.0,54.0,53.0,53.0,53.0,54.0,54.0,54.0,51.0,54.0,54.0,54.0
977,51.0,51.0,53.0,53.0,54.0,54.0,54.0,54.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,54.0,54.0
978,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,51.0,54.0
979,51.0,51.0,51.0,51.0,52.0,52.0,53.0,51.0,51.0,53.0,53.0,53.0,53.0,57.0,57.0,57.0,52.0,52.0,51.0,53.0
980,54.0,54.0,51.0,51.0,51.0,51.0,52.0,50.0,52.0,52.0,55.0,55.0,55.0,52.0,52.0,52.0,53.0,51.0,52.0,53.0
981,52.0,52.0,51.0,51.0,53.0,53.0,53.0,52.0,53.0,50.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,52.0,55.0
982,52.0,52.0,55.0,55.0,54.0,54.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,54.0,54.0,52.0,53.0
983,51.0,51.0,52.0,52.0,53.0,53.0,53.0,53.0,54.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0,53.0,52.0,52.0,53.0
984,54.0,54.0,51.0,51.0,53.0,53.0,51.0,52.0,54.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,51.0,53.0,53.0
985,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,54.0,52.0,53.0,55.0
986,52.0,52.0,51.0,51.0,53.0,53.0,52.0,52.0,52.0,55.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0,55.0,53.0,54.0
987,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,51.0,52.0,50.0,53.0
988,53.0,53.0,54.0,54.0,51.0,51.0,52.0,52.0,54.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,52.0,52.0,54.0
989,52.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,50.0,50.0,50.0,53.0,53.0,53.0,55.0,54.0,54.0,53.0
990,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,55.0,52.0,52.0,53.0
991,53.0,53.0,52.0,52.0,51.0,51.0,52.0,51.0,54.0,52.0,53.0,53.0,53.0,54.0,54.0,54.0,50.0,51.0,54.0,54.0
992,53.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,54.0,53.0
993,52.0,52.0,52.0,52.0,51.0,51.0,53.0,52.0,55.0,55.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,52.0,52.0,51.0
994,51.0,51.0,52.0,52.0,54.0,54.0,53.0,52.0,54.0,55.0,55.0,55.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0
995,50.0,50.0,52.0,52.0,53.0,53.0,55.0,51.0,54.0,52.0,53.0,53.0,53.0,54.0,54.0,54.0,51.0,54.0,53.0,54.0
996,53.0,53.0,51.0,51.0,52.0,52.0,53.0,52.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0
997,54.0,54.0,51.0,51.0,53.0,53.0,53.0,53.0,51.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,56.0,51.0,53.0,54.0
998,52.0,52.0,52.0,52.0,51.0,51.0,52.0,51.0,52.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,51.0,53.0,51.0
999,53.0,53.0,51.0,51.0,51.0,51.0,53.0,51.0,54.0,51.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,53.0,53.0,53.0
1000,53.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,51.0,53.0,52.0,53.0
1001,55.0,55.0,51.0,51.0,51.0,51.0,54.0,51.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,55.0,54.0,54.0,52.0
1002,52.0,52.0,54.0,54.0,53.0,53.0,54.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0
1003,52.0,52.0,51.0,51.0,52.0,52.0,52.0,52.0,53.0,55.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,51.0,52.0,52.0
1004,54.0,54.0,51.0,51.0,52.0,52.0,53.0,51.0,52.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,54.0,51.0,51.0,54.0
1005,54.0,54.0,53.0,53.0,54.0,54.0,53.0,53.0,52.0,52.0,51.0,51.0,51.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0
1006,52.0,52.0,51.0,51.0,52.0,52.0,54.0,52.0,53.0,53.0,52.0,52.0,52.0,51.0,51.0,51.0,53.0,50.0,54.0,53.0
1007,51.0,51.0,54.0,54.0,54.0,54.0,55.0,53.0,52.0,55.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0,51.0,53.0,53.0
1008,53.0,53.0,53.0,53.0,52.0,52.0,51.0,52.0,52.0,52.0,51.0,51.0,51.0,53.0,53.0,53.0,52.0,51.0,55.0,53.0
1009,54.0,54.0,53.0,53.0,53.0,53.0,53.0,54.0,51.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,55.0,53.0
1010,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,52.0,53.0,54.0
1011,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,52.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,54.0,53.0
1012,51.0,51.0,53.0,53.0,53.0,53.0,54.0,52.0,53.0,51.0,55.0,55.0,55.0,53.0,53.0,53.0,51.0,53.0,53.0,52.0
1013,52.0,52.0,53.0,53.0,51.0,51.0,49.0,53.0,52.0,54.0,53.0,53.0,53.0,54.0,54.0,54.0,50.0,52.0,52.0,52.0
1014,53.0,53.0,52.0,52.0,53.0,53.0,53.0,51.0,51.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,52.0,52.0,55.0,53.0
1015,52.0,52.0,51.0,51.0,53.0,53.0,55.0,51.0,51.0,54.0,51.0,51.0,51.0,51.0,51.0,51.0,53.0,51.0,51.0,53.0
1016,53.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0,50.0,50.0,54.0,54.0
1017,53.0,53.0,51.0,51.0,53.0,53.0,53.0,52.0,54.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,55.0,52.0,52.0
1018,53.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,54.0,51.0,51.0,51.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0
1019,53.0,53.0,53.0,53.0,52.0,52.0,55.0,52.0,52.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0,53.0,54.0,53.0
1020,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,51.0,52.0,52.0,53.0
1021,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,54.0,50.0,54.0,54.0
1022,53.0,53.0,53.0,53.0,52.0,52.0,56.0,53.0,53.0,54.0,52.0,52.0,52.0,54.0,54.0,54.0,50.0,54.0,51.0,52.0
1023,55.0,55.0,54.0,54.0,51.0,51.0,52.0,53.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,49.0,53.0,52.0,54.0
1024,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,52.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,50.0,52.0,54.0
1025,53.0,53.0,53.0,53.0,52.0,52.0,53.0,51.0,53.0,54.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,51.0,52.0,55.0
1026,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,56.0,52.0,52.0
1027,53.0,53.0,51.0,51.0,54.0,54.0,54.0,54.0,52.0,51.0,53.0,53.0,53.0,54.0,54.0,54.0,52.0,52.0,53.0,52.0
1028,53.0,53.0,53.0,53.0,52.0,52.0,53.0,51.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,50.0,54.0,53.0
1029,51.0,51.0,50.0,50.0,52.0,52.0,52.0,52.0,53.0,52.0,51.0,51.0,51.0,51.0,51.0,51.0,53.0,55.0,53.0,54.0
1030,54.0,54.0,51.0,51.0,52.0,52.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,51.0,52.0
1031,52.0,52.0,53.0,53.0,53.0,53.0,54.0,53.0,52.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,51.0,53.0,53.0
1032,49.0,49.0,54.0,54.0,51.0,51.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,54.0,54.0,54.0,51.0,52.0,53.0,54.0
1033,53.0,53.0,51.0,51.0,54.0,54.0,52.0,53.0,54.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0
1034,54.0,54.0,52.0,52.0,53.0,53.0,52.0,57.0,54.0,55.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,54.0
1035,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,51.0,51.0,51.0,54.0,54.0,54.0,52.0,50.0,53.0,52.0
1036,54.0,54.0,53.0,53.0,53.0,53.0,52.0,53.0,55.0,53.0,50.0,50.0,50.0,54.0,54.0,54.0,52.0,53.0,51.0,50.0
1037,52.0,52.0,51.0,51.0,54.0,54.0,53.0,55.0,54.0,52.0,52.0,52.0,52.0,55.0,55.0,55.0,52.0,51.0,52.0,53.0
1038,52.0,52.0,53.0,53.0,52.0,52.0,54.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,52.0,54.0,56.0
1039,51.0,51.0,52.0,52.0,53.0,53.0,53.0,54.0,52.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,53.0,53.0,53.0
1040,54.0,54.0,52.0,52.0,54.0,54.0,54.0,52.0,50.0,53.0,49.0,49.0,49.0,54.0,54.0,54.0,53.0,52.0,52.0,54.0
1041,52.0,52.0,54.0,54.0,52.0,52.0,53.0,52.0,53.0,54.0,55.0,55.0,55.0,52.0,52.0,52.0,53.0,52.0,54.0,52.0
1042,51.0,51.0,53.0,53.0,52.0,52.0,53.0,51.0,55.0,53.0,52.0,52.0,52.0,51.0,51.0,51.0,53.0,52.0,54.0,53.0
1043,51.0,51.0,51.0,51.0,50.0,50.0,52.0,50.0,53.0,54.0,51.0,51.0,51.0,53.0,53.0,53.0,53.0,51.0,54.0,55.0
1044,52.0,52.0,51.0,51.0,53.0,53.0,54.0,53.0,52.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,52.0,53.0
1045,51.0,51.0,52.0,52.0,51.0,51.0,51.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,52.0,53.0,53.0
1046,53.0,53.0,52.0,52.0,52.0,52.0,54.0,52.0,53.0,52.0,53.0,53.0,53.0,54.0,54.0,54.0,52.0,51.0,51.0,53.0
1047,56.0,56.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,53.0,53.0,54.0
1048,51.0,51.0,52.0,52.0,53.0,53.0,51.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,52.0,53.0,53.0
1049,52.0,52.0,52.0,52.0,54.0,54.0,53.0,53.0,53.0,52.0,54.0,54.0,54.0,51.0,51.0,51.0,52.0,52.0,52.0,51.0
1050,54.0,54.0,55.0,55.0,51.0,51.0,53.0,53.0,51.0,53.0,55.0,55.0,55.0,51.0,51.0,51.0,52.0,53.0,53.0,53.0
1051,55.0,55.0,53.0,53.0,53.0,53.0,54.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,53.0,55.0,53.0
1052,53.0,53.0,54.0,54.0,52.0,52.0,52.0,53.0,50.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,52.0
1053,51.0,51.0,54.0,54.0,53.0,53.0,53.0,52.0,54.0,54.0,52.0,52.0,52.0,54.0,54.0,54.0,50.0,53.0,53.0,54.0
1054,53.0,53.0,52.0,52.0,52.0,52.0,54.0,52.0,52.0,53.0,55.0,55.0,55.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0
1055,55.0,55.0,53.0,53.0,53.0,53.0,54.0,54.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,53.0,50.0,54.0
1056,51.0,51.0,54.0,54.0,52.0,52.0,52.0,55.0,51.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0
1057,51.0,51.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,50.0,52.0,52.0,52.0,51.0,51.0,51.0,54.0,52.0,53.0,51.0
1058,53.0,53.0,50.0,50.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0
1059,54.0,54.0,52.0,52.0,52.0,52.0,55.0,53.0,54.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,51.0
1060,53.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,52.0,52.0,54.0
1061,52.0,52.0,52.0,52.0,52.0,52.0,55.0,55.0,52.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0,51.0,52.0,52.0
1062,51.0,51.0,53.0,53.0,52.0,52.0,53.0,54.0,51.0,52.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0
1063,54.0,54.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,54.0,54.0,54.0,51.0,51.0,51.0,52.0,50.0,54.0,53.0
1064,53.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,51.0,52.0,53.0
1065,53.0,53.0,54.0,54.0,52.0,52.0,53.0,51.0,50.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,54.0
1066,53.0,53.0,52.0,52.0,53.0,53.0,54.0,54.0,54.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,54.0,53.0
1067,52.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0
1068,52.0,52.0,52.0,52.0,53.0,53.0,53.0,51.0,53.0,56.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,53.0,53.0,55.0
1069,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0,53.0,54.0,51.0
1070,53.0,53.0,52.0,52.0,51.0,51.0,51.0,52.0,52.0,52.0,53.0,53.0,53.0,55.0,55.0,55.0,53.0,52.0,55.0,54.0
1071,52.0,52.0,51.0,51.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,51.0,51.0,51.0
1072,52.0,52.0,53.0,53.0,53.0,53.0,52.0,51.0,50.0,53.0,54.0,54.0,54.0,51.0,51.0,51.0,53.0,53.0,51.0,53.0
1073,52.0,52.0,52.0,52.0,52.0,52.0,50.0,52.0,53.0,54.0,52.0,52.0,52.0,54.0,54.0,54.0,53.0,53.0,52.0,51.0
1074,53.0,53.0,52.0,52.0,53.0,53.0,52.0,54.0,53.0,53.0,51.0,51.0,51.0,53.0,53.0,53.0,54.0,53.0,53.0,54.0
1075,51.0,51.0,54.0,54.0,52.0,52.0,53.0,51.0,53.0,52.0,53.0,53.0,53.0,54.0,54.0,54.0,51.0,51.0,53.0,52.0
1076,54.0,54.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,51.0,51.0,53.0,53.0,53.0,51.0,53.0,53.0,53.0
1077,53.0,53.0,55.0,55.0,54.0,54.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,54.0,52.0,54.0
1078,51.0,51.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,51.0,53.0,54.0,53.0
1079,53.0,53.0,53.0,53.0,52.0,52.0,53.0,50.0,52.0,54.0,53.0,53.0,53.0,51.0,51.0,51.0,54.0,53.0,53.0,53.0
1080,51.0,51.0,53.0,53.0,53.0,53.0,50.0,51.0,54.0,54.0,51.0,51.0,51.0,54.0,54.0,54.0,52.0,51.0,54.0,54.0
1081,53.0,53.0,51.0,51.0,52.0,52.0,51.0,53.0,51.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0,53.0,54.0,54.0
1082,52.0,52.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,51.0
1083,53.0,53.0,51.0,51.0,52.0,52.0,52.0,50.0,52.0,54.0,53.0,53.0,53.0,54.0,54.0,54.0,52.0,50.0,52.0,53.0
1084,54.0,54.0,50.0,50.0,54.0,54.0,53.0,53.0,51.0,51.0,53.0,53.0,53.0,54.0,54.0,54.0,52.0,53.0,54.0,54.0
1085,51.0,51.0,51.0,51.0,54.0,54.0,53.0,50.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,54.0
1086,53.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,52.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,53.0,52.0,51.0
1087,53.0,53.0,52.0,52.0,54.0,54.0,53.0,52.0,52.0,54.0,51.0,51.0,51.0,54.0,54.0,54.0,50.0,54.0,53.0,51.0
1088,51.0,51.0,54.0,54.0,52.0,52.0,54.0,54.0,52.0,54.0,53.0,53.0,53.0,51.0,51.0,51.0,53.0,53.0,52.0,53.0
1089,54.0,54.0,54.0,54.0,52.0,52.0,54.0,52.0,54.0,52.0,51.0,51.0,51.0,54.0,54.0,54.0,54.0,51.0,53.0,53.0
1090,51.0,51.0,51.0,51.0,53.0,53.0,51.0,51.0,53.0,54.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,52.0,55.0,54.0
1091,52.0,52.0,52.0,52.0,53.0,53.0,52.0,54.0,54.0,55.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0
1092,53.0,53.0,53.0,53.0,51.0,51.0,54.0,53.0,54.0,51.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,52.0,54.0,54.0
1093,53.0,53.0,53.0,53.0,50.0,50.0,53.0,54.0,52.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,51.0
1094,54.0,54.0,51.0,51.0,53.0,53.0,54.0,51.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,52.0,54.0,51.0
1095,53.0,53.0,53.0,53.0,54.0,54.0,53.0,54.0,53.0,51.0,54.0,54.0,54.0,53.0,53.0,53.0,52.0,51.0,51.0,52.0
1096,53.0,53.0,52.0,52.0,55.0,55.0,53.0,54.0,52.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,54.0,53.0
1097,53.0,53.0,53.0,53.0,50.0,50.0,55.0,52.0,52.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,51.0,53.0
1098,53.0,53.0,52.0,52.0,52.0,52.0,53.0,54.0,55.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0
1099,53.0,53.0,51.0,51.0,53.0,53.0,52.0,54.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,52.0
1100,54.0,54.0,53.0,53.0,52.0,52.0,53.0,51.0,55.0,52.0,51.0,51.0,51.0,54.0,54.0,54.0,54.0,52.0,52.0,56.0
