,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20
2119,2118,52.0,53.0,54.0,54.0,53.0,52.0,52.0,52.0,53.0,53.0,51.0,51.0,53.0,52.0,55.0,53.0,52.0,53.0,51.0,52.0
2120,2119,53.0,52.0,54.0,53.0,53.0,53.0,53.0,54.0,52.0,51.0,53.0,50.0,53.0,53.0,53.0,53.0,52.0,51.0,52.0,52.0
2121,2120,51.0,52.0,52.0,55.0,54.0,53.0,53.0,50.0,55.0,52.0,53.0,50.0,51.0,52.0,53.0,53.0,53.0,55.0,53.0,53.0
2122,2121,53.0,53.0,53.0,54.0,53.0,54.0,52.0,54.0,52.0,52.0,51.0,52.0,53.0,54.0,52.0,54.0,50.0,54.0,52.0,53.0
2123,2122,53.0,55.0,53.0,52.0,54.0,55.0,52.0,54.0,53.0,52.0,54.0,49.0,53.0,51.0,52.0,54.0,53.0,54.0,53.0,53.0
2124,2123,50.0,54.0,53.0,53.0,52.0,53.0,53.0,52.0,55.0,51.0,53.0,51.0,50.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0
2125,2124,51.0,52.0,53.0,52.0,54.0,54.0,51.0,53.0,53.0,51.0,50.0,52.0,51.0,51.0,52.0,53.0,54.0,54.0,53.0,52.0
2126,2125,54.0,52.0,51.0,54.0,53.0,53.0,52.0,52.0,54.0,54.0,52.0,54.0,52.0,50.0,53.0,53.0,53.0,53.0,56.0,52.0
2127,2126,53.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0,51.0,52.0,53.0,52.0,52.0,50.0,53.0,53.0,51.0,52.0
2128,2127,51.0,53.0,54.0,52.0,51.0,54.0,52.0,51.0,51.0,53.0,51.0,52.0,52.0,53.0,53.0,51.0,55.0,53.0,52.0,52.0
2129,2128,51.0,54.0,52.0,53.0,52.0,54.0,53.0,52.0,53.0,53.0,50.0,55.0,52.0,53.0,53.0,52.0,52.0,53.0,54.0,53.0
2130,2129,54.0,51.0,53.0,52.0,56.0,53.0,53.0,54.0,53.0,53.0,51.0,51.0,53.0,53.0,51.0,52.0,53.0,52.0,54.0,53.0
2131,2130,52.0,52.0,54.0,54.0,54.0,54.0,52.0,52.0,53.0,53.0,54.0,53.0,52.0,52.0,53.0,54.0,53.0,53.0,53.0,52.0
2132,2131,50.0,52.0,54.0,51.0,53.0,54.0,53.0,52.0,51.0,52.0,52.0,53.0,53.0,53.0,51.0,53.0,54.0,52.0,53.0,52.0
2133,2132,53.0,53.0,52.0,53.0,53.0,53.0,52.0,51.0,54.0,55.0,53.0,52.0,52.0,54.0,50.0,54.0,56.0,53.0,52.0,52.0
2134,2133,55.0,52.0,52.0,56.0,54.0,54.0,51.0,51.0,54.0,53.0,54.0,54.0,52.0,52.0,51.0,52.0,55.0,52.0,53.0,53.0
2135,2134,51.0,51.0,56.0,53.0,54.0,52.0,51.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0,50.0,52.0,53.0,51.0,53.0,53.0
2136,2135,50.0,54.0,54.0,54.0,53.0,53.0,52.0,54.0,54.0,53.0,55.0,54.0,53.0,57.0,52.0,53.0,52.0,54.0,53.0,53.0
2137,2136,52.0,52.0,54.0,52.0,52.0,55.0,53.0,54.0,50.0,53.0,50.0,54.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,54.0
2138,2137,51.0,52.0,53.0,53.0,53.0,54.0,51.0,51.0,52.0,51.0,53.0,53.0,51.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0
2139,2138,51.0,54.0,52.0,53.0,54.0,54.0,51.0,53.0,53.0,51.0,53.0,54.0,55.0,50.0,53.0,50.0,52.0,53.0,51.0,52.0
2140,2139,55.0,52.0,54.0,52.0,54.0,52.0,52.0,53.0,51.0,52.0,52.0,52.0,51.0,55.0,52.0,54.0,54.0,53.0,54.0,52.0
2141,2140,52.0,53.0,51.0,55.0,51.0,51.0,51.0,52.0,53.0,53.0,52.0,52.0,52.0,51.0,52.0,50.0,55.0,51.0,51.0,52.0
2142,2141,53.0,53.0,53.0,52.0,54.0,54.0,53.0,53.0,52.0,52.0,53.0,52.0,51.0,51.0,52.0,51.0,55.0,53.0,52.0,53.0
2143,2142,51.0,52.0,53.0,52.0,52.0,53.0,53.0,51.0,52.0,52.0,52.0,52.0,51.0,55.0,53.0,55.0,53.0,52.0,54.0,50.0
2144,2143,51.0,53.0,54.0,53.0,51.0,54.0,52.0,50.0,54.0,53.0,53.0,54.0,51.0,55.0,52.0,52.0,52.0,53.0,52.0,52.0
2145,2144,52.0,51.0,54.0,53.0,57.0,52.0,52.0,54.0,54.0,52.0,54.0,52.0,52.0,51.0,52.0,54.0,52.0,51.0,54.0,52.0
2146,2145,51.0,54.0,53.0,54.0,51.0,51.0,51.0,52.0,53.0,53.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,50.0
2147,2146,52.0,52.0,52.0,53.0,49.0,53.0,53.0,53.0,53.0,51.0,52.0,53.0,54.0,55.0,51.0,51.0,53.0,51.0,54.0,52.0
2148,2147,50.0,53.0,51.0,52.0,51.0,53.0,53.0,52.0,52.0,51.0,52.0,52.0,51.0,52.0,52.0,53.0,53.0,54.0,54.0,50.0
2149,2148,52.0,54.0,53.0,53.0,54.0,52.0,52.0,52.0,54.0,52.0,51.0,55.0,51.0,47.0,54.0,53.0,52.0,53.0,51.0,52.0
2150,2149,55.0,51.0,54.0,53.0,51.0,53.0,54.0,52.0,51.0,53.0,51.0,51.0,52.0,54.0,53.0,54.0,54.0,52.0,53.0,53.0
2151,2150,51.0,53.0,52.0,54.0,50.0,53.0,51.0,53.0,53.0,51.0,51.0,53.0,52.0,54.0,51.0,52.0,54.0,53.0,52.0,51.0
2152,2151,53.0,55.0,55.0,52.0,50.0,51.0,51.0,54.0,54.0,52.0,51.0,51.0,50.0,48.0,52.0,50.0,52.0,52.0,54.0,51.0
2153,2152,52.0,52.0,52.0,51.0,52.0,57.0,53.0,54.0,51.0,53.0,51.0,51.0,50.0,50.0,52.0,53.0,51.0,53.0,52.0,51.0
2154,2153,51.0,51.0,54.0,52.0,50.0,53.0,53.0,52.0,52.0,51.0,50.0,51.0,53.0,57.0,52.0,53.0,53.0,52.0,52.0,53.0
2155,2154,51.0,51.0,52.0,53.0,52.0,53.0,53.0,53.0,51.0,53.0,54.0,52.0,52.0,55.0,49.0,51.0,53.0,52.0,54.0,53.0
2156,2155,50.0,52.0,53.0,53.0,52.0,54.0,50.0,51.0,51.0,54.0,52.0,53.0,52.0,48.0,52.0,54.0,53.0,53.0,53.0,50.0
2157,2156,52.0,52.0,56.0,53.0,52.0,57.0,53.0,54.0,53.0,51.0,51.0,53.0,52.0,50.0,52.0,54.0,53.0,52.0,53.0,51.0
2158,2157,51.0,52.0,53.0,53.0,53.0,50.0,52.0,52.0,54.0,52.0,53.0,51.0,51.0,56.0,51.0,52.0,53.0,55.0,53.0,52.0
2159,2158,53.0,55.0,52.0,54.0,52.0,54.0,51.0,53.0,54.0,52.0,50.0,56.0,53.0,52.0,52.0,53.0,52.0,53.0,51.0,53.0
2160,2159,51.0,52.0,54.0,54.0,52.0,56.0,52.0,54.0,53.0,53.0,51.0,52.0,55.0,49.0,53.0,53.0,53.0,53.0,53.0,52.0
2161,2160,52.0,52.0,53.0,52.0,52.0,55.0,51.0,53.0,53.0,54.0,52.0,51.0,52.0,55.0,52.0,51.0,51.0,54.0,52.0,53.0
2162,2161,54.0,53.0,52.0,54.0,52.0,51.0,52.0,51.0,54.0,51.0,51.0,53.0,53.0,55.0,52.0,52.0,53.0,52.0,53.0,53.0
2163,2162,53.0,54.0,52.0,51.0,52.0,53.0,51.0,52.0,53.0,51.0,51.0,53.0,52.0,51.0,51.0,54.0,52.0,54.0,53.0,52.0
2164,2163,52.0,53.0,52.0,52.0,54.0,54.0,52.0,52.0,53.0,52.0,54.0,51.0,52.0,49.0,52.0,51.0,52.0,52.0,52.0,51.0
2165,2164,55.0,52.0,54.0,52.0,54.0,52.0,50.0,50.0,53.0,54.0,54.0,52.0,52.0,54.0,50.0,52.0,54.0,52.0,52.0,52.0
2166,2165,52.0,53.0,52.0,53.0,52.0,48.0,53.0,54.0,54.0,53.0,54.0,53.0,54.0,53.0,52.0,53.0,52.0,54.0,55.0,54.0
2167,2166,54.0,53.0,54.0,52.0,52.0,55.0,52.0,53.0,54.0,53.0,53.0,52.0,52.0,49.0,54.0,52.0,53.0,53.0,55.0,54.0
2168,2167,52.0,52.0,54.0,54.0,53.0,57.0,54.0,51.0,55.0,55.0,52.0,52.0,51.0,53.0,53.0,52.0,54.0,52.0,52.0,51.0
2169,2168,52.0,52.0,53.0,54.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,55.0,51.0,52.0,52.0,52.0,52.0,52.0
2170,2169,53.0,50.0,54.0,53.0,54.0,53.0,52.0,52.0,54.0,53.0,54.0,53.0,52.0,53.0,49.0,52.0,54.0,51.0,52.0,52.0
2171,2170,53.0,55.0,51.0,53.0,51.0,57.0,52.0,53.0,54.0,52.0,54.0,54.0,53.0,50.0,53.0,51.0,53.0,54.0,53.0,55.0
2172,2171,52.0,55.0,53.0,51.0,53.0,55.0,55.0,52.0,54.0,52.0,53.0,52.0,52.0,53.0,54.0,51.0,54.0,52.0,54.0,54.0
2173,2172,51.0,52.0,53.0,55.0,53.0,49.0,52.0,53.0,53.0,54.0,54.0,52.0,50.0,53.0,54.0,53.0,54.0,53.0,54.0,53.0
2174,2173,53.0,54.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,51.0,52.0,52.0,51.0,53.0,54.0,54.0
2175,2174,53.0,51.0,54.0,52.0,52.0,57.0,50.0,52.0,54.0,51.0,52.0,51.0,52.0,51.0,50.0,53.0,54.0,53.0,52.0,53.0
2176,2175,51.0,53.0,53.0,53.0,51.0,53.0,52.0,52.0,52.0,51.0,52.0,53.0,54.0,53.0,51.0,51.0,53.0,52.0,51.0,54.0
2177,2176,53.0,52.0,53.0,53.0,51.0,51.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,54.0,52.0,53.0,51.0
2178,2177,53.0,52.0,54.0,50.0,52.0,53.0,52.0,50.0,51.0,54.0,52.0,51.0,49.0,53.0,50.0,54.0,52.0,52.0,52.0,52.0
2179,2178,54.0,53.0,54.0,52.0,53.0,57.0,52.0,53.0,51.0,53.0,53.0,51.0,52.0,52.0,51.0,51.0,52.0,54.0,51.0,52.0
2180,2179,53.0,52.0,54.0,52.0,52.0,51.0,53.0,53.0,53.0,52.0,51.0,53.0,53.0,53.0,53.0,54.0,54.0,51.0,53.0,50.0
2181,2180,53.0,52.0,52.0,53.0,51.0,51.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,55.0,53.0,53.0,52.0,50.0,52.0,53.0
2182,2181,53.0,48.0,53.0,53.0,51.0,57.0,53.0,52.0,55.0,51.0,53.0,53.0,54.0,52.0,53.0,52.0,54.0,52.0,50.0,53.0
2183,2182,52.0,53.0,53.0,53.0,53.0,54.0,55.0,52.0,53.0,52.0,52.0,53.0,51.0,54.0,53.0,53.0,53.0,52.0,52.0,51.0
2184,2183,54.0,50.0,53.0,54.0,54.0,52.0,53.0,52.0,52.0,53.0,52.0,54.0,55.0,54.0,53.0,52.0,52.0,52.0,53.0,51.0
2185,2184,52.0,52.0,54.0,52.0,53.0,53.0,52.0,53.0,53.0,52.0,53.0,51.0,52.0,52.0,51.0,52.0,55.0,51.0,52.0,51.0
2186,2185,53.0,54.0,53.0,52.0,53.0,55.0,53.0,53.0,53.0,54.0,54.0,52.0,52.0,50.0,52.0,51.0,53.0,53.0,53.0,54.0
2187,2186,52.0,52.0,53.0,53.0,53.0,53.0,54.0,54.0,53.0,53.0,51.0,53.0,52.0,53.0,51.0,51.0,54.0,52.0,53.0,53.0
2188,2187,52.0,53.0,52.0,52.0,52.0,50.0,53.0,53.0,54.0,52.0,52.0,52.0,52.0,54.0,52.0,51.0,54.0,50.0,50.0,52.0
2189,2188,53.0,55.0,52.0,51.0,53.0,54.0,52.0,51.0,53.0,54.0,54.0,53.0,53.0,52.0,53.0,51.0,54.0,52.0,52.0,55.0
2190,2189,53.0,52.0,53.0,52.0,52.0,55.0,53.0,53.0,54.0,53.0,51.0,51.0,52.0,51.0,52.0,53.0,53.0,52.0,53.0,53.0
2191,2190,52.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,52.0,54.0,53.0,52.0,51.0,53.0,51.0,53.0,54.0,51.0,53.0
2192,2191,53.0,53.0,54.0,51.0,52.0,55.0,54.0,52.0,54.0,55.0,53.0,52.0,52.0,53.0,53.0,52.0,55.0,51.0,53.0,52.0
2193,2192,53.0,54.0,54.0,52.0,55.0,54.0,52.0,50.0,53.0,54.0,54.0,52.0,50.0,49.0,51.0,52.0,53.0,52.0,53.0,54.0
2194,2193,54.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,53.0,54.0,54.0,50.0,52.0,50.0,51.0,52.0,52.0,51.0,52.0,54.0
2195,2194,51.0,53.0,52.0,52.0,52.0,50.0,55.0,51.0,54.0,54.0,52.0,53.0,51.0,52.0,53.0,53.0,52.0,52.0,54.0,52.0
2196,2195,53.0,52.0,52.0,53.0,53.0,52.0,52.0,51.0,54.0,53.0,54.0,53.0,53.0,51.0,52.0,53.0,52.0,51.0,53.0,53.0
2197,2196,55.0,51.0,54.0,49.0,53.0,55.0,52.0,51.0,54.0,54.0,52.0,52.0,52.0,53.0,51.0,52.0,53.0,52.0,52.0,52.0
2198,2197,52.0,53.0,53.0,52.0,53.0,52.0,54.0,52.0,53.0,55.0,52.0,51.0,51.0,52.0,52.0,53.0,52.0,55.0,52.0,52.0
2199,2198,52.0,53.0,52.0,53.0,51.0,52.0,52.0,51.0,54.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,50.0,52.0,53.0
2200,2199,51.0,53.0,54.0,52.0,52.0,54.0,51.0,53.0,55.0,53.0,53.0,53.0,50.0,52.0,53.0,51.0,52.0,52.0,54.0,53.0
2201,2200,52.0,53.0,54.0,54.0,52.0,53.0,51.0,52.0,54.0,53.0,53.0,53.0,50.0,51.0,52.0,51.0,53.0,55.0,54.0,54.0
2202,2201,54.0,52.0,53.0,51.0,52.0,52.0,53.0,52.0,49.0,53.0,52.0,52.0,51.0,54.0,50.0,51.0,54.0,52.0,55.0,51.0
2203,2202,52.0,53.0,51.0,52.0,53.0,53.0,52.0,52.0,53.0,51.0,52.0,52.0,51.0,52.0,55.0,56.0,53.0,51.0,53.0,53.0
2204,2203,55.0,53.0,53.0,54.0,51.0,55.0,53.0,51.0,53.0,51.0,53.0,53.0,53.0,51.0,52.0,51.0,54.0,53.0,51.0,53.0
2205,2204,52.0,52.0,52.0,51.0,52.0,53.0,52.0,51.0,51.0,52.0,52.0,55.0,52.0,53.0,51.0,54.0,54.0,52.0,56.0,52.0
2206,2205,52.0,52.0,53.0,52.0,53.0,52.0,53.0,54.0,52.0,54.0,53.0,51.0,54.0,53.0,55.0,53.0,51.0,54.0,53.0,54.0
2207,2206,51.0,53.0,53.0,53.0,53.0,51.0,53.0,52.0,56.0,53.0,54.0,52.0,51.0,55.0,53.0,53.0,53.0,54.0,53.0,53.0
2208,2207,54.0,51.0,52.0,52.0,54.0,53.0,52.0,54.0,54.0,52.0,52.0,53.0,50.0,51.0,51.0,50.0,52.0,52.0,52.0,55.0
2209,2208,55.0,53.0,52.0,52.0,53.0,54.0,54.0,56.0,53.0,52.0,51.0,52.0,51.0,53.0,52.0,51.0,55.0,53.0,53.0,54.0
2210,2209,53.0,52.0,54.0,52.0,53.0,51.0,53.0,53.0,52.0,52.0,53.0,51.0,51.0,54.0,51.0,54.0,53.0,53.0,54.0,53.0
2211,2210,52.0,51.0,52.0,51.0,51.0,53.0,51.0,54.0,54.0,53.0,53.0,55.0,51.0,52.0,53.0,51.0,53.0,52.0,53.0,54.0
2212,2211,53.0,51.0,53.0,52.0,51.0,54.0,50.0,54.0,53.0,54.0,52.0,52.0,52.0,53.0,52.0,51.0,53.0,53.0,52.0,51.0
2213,2212,54.0,52.0,53.0,51.0,54.0,53.0,54.0,54.0,51.0,51.0,53.0,52.0,51.0,53.0,52.0,54.0,53.0,53.0,52.0,52.0
2214,2213,54.0,52.0,54.0,52.0,52.0,51.0,52.0,52.0,54.0,52.0,53.0,52.0,51.0,53.0,53.0,53.0,52.0,52.0,51.0,51.0
2215,2214,53.0,53.0,53.0,54.0,52.0,53.0,52.0,53.0,53.0,55.0,54.0,50.0,52.0,51.0,53.0,51.0,53.0,53.0,52.0,51.0
2216,2215,55.0,53.0,51.0,54.0,53.0,55.0,53.0,54.0,52.0,53.0,53.0,54.0,54.0,51.0,51.0,51.0,53.0,52.0,53.0,54.0
2217,2216,52.0,54.0,53.0,51.0,52.0,53.0,53.0,54.0,53.0,53.0,51.0,51.0,53.0,53.0,52.0,51.0,53.0,52.0,55.0,52.0
2218,2217,53.0,52.0,54.0,51.0,55.0,51.0,53.0,52.0,54.0,54.0,51.0,51.0,52.0,53.0,53.0,51.0,53.0,53.0,52.0,55.0
2219,2218,55.0,52.0,51.0,52.0,53.0,51.0,53.0,52.0,54.0,52.0,54.0,52.0,53.0,51.0,54.0,51.0,54.0,52.0,54.0,53.0
2220,2219,53.0,54.0,53.0,52.0,54.0,53.0,53.0,52.0,53.0,54.0,53.0,51.0,53.0,52.0,52.0,52.0,53.0,52.0,54.0,53.0
2221,2220,52.0,53.0,52.0,52.0,53.0,54.0,53.0,53.0,55.0,52.0,52.0,53.0,53.0,52.0,51.0,53.0,52.0,52.0,52.0,52.0
2222,2221,54.0,53.0,53.0,53.0,53.0,54.0,53.0,54.0,54.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0
2223,2222,53.0,52.0,54.0,51.0,53.0,52.0,54.0,52.0,54.0,51.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,50.0,54.0,52.0
2224,2223,54.0,52.0,52.0,51.0,52.0,55.0,53.0,51.0,52.0,52.0,52.0,54.0,52.0,51.0,55.0,52.0,52.0,51.0,52.0,54.0
2225,2224,52.0,53.0,53.0,53.0,53.0,54.0,53.0,51.0,51.0,51.0,50.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,54.0,53.0
2226,2225,53.0,52.0,53.0,53.0,55.0,53.0,54.0,53.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,54.0,50.0,52.0,51.0
2227,2226,52.0,52.0,54.0,52.0,51.0,54.0,54.0,52.0,53.0,55.0,52.0,53.0,49.0,53.0,53.0,52.0,54.0,52.0,52.0,54.0
2228,2227,51.0,53.0,54.0,52.0,53.0,55.0,53.0,52.0,53.0,53.0,54.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,51.0,53.0
2229,2228,52.0,53.0,54.0,52.0,54.0,53.0,52.0,52.0,55.0,54.0,55.0,55.0,53.0,52.0,52.0,50.0,52.0,54.0,50.0,51.0
2230,2229,53.0,53.0,53.0,51.0,53.0,53.0,52.0,52.0,54.0,54.0,53.0,52.0,52.0,55.0,51.0,53.0,53.0,51.0,51.0,52.0
2231,2230,53.0,53.0,51.0,51.0,53.0,53.0,51.0,53.0,54.0,53.0,53.0,49.0,52.0,53.0,52.0,53.0,54.0,53.0,51.0,53.0
2232,2231,53.0,53.0,52.0,51.0,54.0,53.0,51.0,54.0,52.0,52.0,52.0,52.0,51.0,52.0,52.0,54.0,53.0,52.0,52.0,53.0
2233,2232,52.0,52.0,54.0,54.0,55.0,52.0,53.0,51.0,53.0,51.0,55.0,52.0,53.0,53.0,51.0,53.0,54.0,53.0,53.0,53.0
2234,2233,51.0,51.0,53.0,54.0,53.0,53.0,51.0,52.0,56.0,52.0,52.0,54.0,52.0,52.0,52.0,53.0,52.0,54.0,50.0,55.0
2235,2234,53.0,53.0,53.0,53.0,53.0,53.0,52.0,54.0,52.0,53.0,54.0,52.0,52.0,52.0,51.0,53.0,51.0,52.0,53.0,52.0
2236,2235,53.0,51.0,53.0,52.0,52.0,54.0,53.0,53.0,53.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,53.0,54.0,52.0,51.0
2237,2236,52.0,53.0,52.0,52.0,54.0,53.0,53.0,53.0,53.0,51.0,50.0,53.0,51.0,54.0,52.0,53.0,54.0,52.0,52.0,53.0
2238,2237,53.0,51.0,55.0,55.0,54.0,52.0,52.0,53.0,54.0,52.0,53.0,54.0,53.0,51.0,54.0,51.0,54.0,52.0,53.0,52.0
2239,2238,54.0,54.0,54.0,52.0,51.0,53.0,52.0,52.0,55.0,53.0,53.0,55.0,52.0,51.0,54.0,51.0,53.0,52.0,52.0,52.0
2240,2239,54.0,53.0,52.0,52.0,52.0,53.0,54.0,54.0,51.0,53.0,52.0,53.0,50.0,54.0,52.0,53.0,53.0,50.0,52.0,52.0
2241,2240,53.0,52.0,52.0,53.0,52.0,51.0,51.0,51.0,53.0,53.0,52.0,53.0,51.0,52.0,52.0,52.0,53.0,52.0,50.0,50.0
2242,2241,53.0,53.0,54.0,52.0,54.0,54.0,54.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,51.0,53.0,51.0,53.0,54.0,51.0
2243,2242,51.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,54.0,53.0,53.0,52.0,53.0,52.0,53.0,51.0,52.0,51.0,52.0,53.0
2244,2243,53.0,52.0,53.0,54.0,53.0,52.0,53.0,53.0,54.0,54.0,52.0,51.0,52.0,53.0,53.0,51.0,51.0,51.0,51.0,53.0
2245,2244,52.0,52.0,49.0,52.0,54.0,52.0,51.0,52.0,51.0,52.0,55.0,51.0,51.0,51.0,51.0,52.0,53.0,51.0,52.0,52.0
2246,2245,52.0,54.0,53.0,53.0,53.0,53.0,50.0,52.0,56.0,53.0,54.0,52.0,53.0,51.0,54.0,53.0,54.0,52.0,54.0,53.0
2247,2246,52.0,53.0,53.0,52.0,51.0,56.0,52.0,54.0,53.0,51.0,50.0,53.0,52.0,52.0,52.0,53.0,54.0,51.0,52.0,54.0
2248,2247,51.0,50.0,53.0,52.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,53.0,52.0,52.0,52.0,51.0,54.0
2249,2248,52.0,54.0,54.0,54.0,50.0,51.0,50.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,54.0
2250,2249,54.0,51.0,52.0,51.0,52.0,54.0,50.0,55.0,54.0,51.0,53.0,51.0,52.0,52.0,52.0,54.0,54.0,51.0,53.0,53.0
2251,2250,53.0,52.0,55.0,51.0,50.0,53.0,50.0,53.0,52.0,51.0,53.0,50.0,51.0,50.0,53.0,49.0,51.0,51.0,52.0,52.0
2252,2251,54.0,53.0,54.0,50.0,52.0,55.0,52.0,53.0,51.0,52.0,53.0,53.0,51.0,53.0,54.0,52.0,52.0,53.0,51.0,53.0
2253,2252,52.0,53.0,52.0,53.0,51.0,52.0,52.0,52.0,50.0,52.0,54.0,51.0,52.0,52.0,53.0,49.0,54.0,54.0,52.0,53.0
2254,2253,52.0,53.0,55.0,52.0,54.0,55.0,52.0,54.0,53.0,53.0,54.0,52.0,51.0,54.0,50.0,50.0,52.0,52.0,52.0,53.0
2255,2254,52.0,52.0,52.0,52.0,54.0,53.0,53.0,52.0,50.0,51.0,52.0,51.0,53.0,54.0,53.0,55.0,54.0,50.0,53.0,53.0
2256,2255,52.0,51.0,53.0,53.0,52.0,51.0,51.0,53.0,54.0,54.0,54.0,53.0,53.0,52.0,55.0,53.0,52.0,53.0,51.0,53.0
2257,2256,52.0,52.0,54.0,50.0,52.0,51.0,54.0,51.0,52.0,52.0,52.0,53.0,52.0,51.0,51.0,54.0,52.0,49.0,54.0,53.0
2258,2257,54.0,54.0,52.0,54.0,54.0,51.0,53.0,52.0,53.0,52.0,54.0,53.0,53.0,52.0,52.0,49.0,54.0,52.0,53.0,55.0
2259,2258,51.0,55.0,53.0,52.0,51.0,53.0,55.0,52.0,54.0,51.0,52.0,52.0,53.0,52.0,55.0,52.0,54.0,53.0,53.0,54.0
2260,2259,51.0,52.0,53.0,50.0,53.0,51.0,52.0,52.0,52.0,53.0,54.0,52.0,52.0,55.0,53.0,54.0,53.0,52.0,53.0,55.0
2261,2260,51.0,53.0,52.0,53.0,53.0,50.0,50.0,53.0,54.0,52.0,53.0,54.0,53.0,53.0,52.0,52.0,53.0,53.0,51.0,51.0
2262,2261,53.0,55.0,55.0,54.0,52.0,54.0,54.0,53.0,50.0,51.0,52.0,52.0,51.0,49.0,51.0,52.0,51.0,52.0,52.0,52.0
2263,2262,51.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,54.0,52.0,52.0,51.0,53.0,52.0,52.0,52.0,52.0,54.0,51.0
2264,2263,54.0,54.0,54.0,51.0,50.0,53.0,52.0,53.0,54.0,53.0,51.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,51.0,52.0
2265,2264,53.0,54.0,52.0,54.0,53.0,54.0,53.0,54.0,52.0,51.0,54.0,53.0,53.0,52.0,52.0,53.0,54.0,51.0,55.0,54.0
2266,2265,52.0,54.0,54.0,53.0,51.0,51.0,52.0,53.0,54.0,50.0,52.0,54.0,52.0,53.0,54.0,53.0,55.0,52.0,52.0,53.0
2267,2266,53.0,53.0,53.0,52.0,52.0,53.0,55.0,52.0,52.0,51.0,53.0,53.0,52.0,52.0,51.0,52.0,55.0,53.0,53.0,53.0
2268,2267,51.0,54.0,52.0,52.0,52.0,52.0,51.0,53.0,53.0,52.0,53.0,53.0,50.0,53.0,53.0,51.0,53.0,54.0,52.0,53.0
2269,2268,53.0,55.0,51.0,54.0,52.0,53.0,52.0,53.0,53.0,51.0,53.0,54.0,52.0,52.0,50.0,52.0,53.0,52.0,51.0,54.0
2270,2269,54.0,51.0,52.0,52.0,52.0,51.0,52.0,53.0,51.0,51.0,52.0,51.0,54.0,53.0,50.0,53.0,54.0,52.0,53.0,52.0
2271,2270,52.0,53.0,52.0,53.0,50.0,51.0,52.0,51.0,53.0,55.0,53.0,54.0,53.0,52.0,54.0,51.0,51.0,53.0,52.0,53.0
2272,2271,51.0,52.0,53.0,50.0,52.0,52.0,54.0,53.0,52.0,53.0,52.0,55.0,51.0,53.0,52.0,51.0,55.0,51.0,55.0,52.0
2273,2272,53.0,53.0,52.0,53.0,51.0,51.0,49.0,54.0,53.0,52.0,52.0,53.0,52.0,55.0,50.0,51.0,53.0,52.0,51.0,53.0
2274,2273,55.0,53.0,53.0,52.0,50.0,51.0,51.0,53.0,52.0,51.0,51.0,52.0,50.0,52.0,53.0,52.0,51.0,53.0,52.0,52.0
2275,2274,53.0,51.0,53.0,51.0,52.0,51.0,53.0,54.0,51.0,52.0,54.0,55.0,52.0,52.0,55.0,53.0,52.0,51.0,54.0,53.0
2276,2275,52.0,53.0,54.0,51.0,51.0,52.0,52.0,53.0,53.0,54.0,53.0,54.0,52.0,53.0,53.0,53.0,52.0,51.0,54.0,52.0
2277,2276,53.0,53.0,55.0,50.0,53.0,51.0,52.0,53.0,53.0,53.0,53.0,52.0,51.0,52.0,51.0,51.0,51.0,52.0,52.0,52.0
2278,2277,53.0,54.0,52.0,53.0,53.0,51.0,52.0,54.0,54.0,52.0,54.0,53.0,53.0,55.0,52.0,52.0,53.0,53.0,51.0,53.0
2279,2278,54.0,53.0,55.0,52.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,54.0,51.0,51.0,50.0,52.0,53.0,51.0,52.0,54.0
