,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50
1401,52.0,52.0,53.0,50.0,51.0,51.0,52.0,51.0,53.0,52.0,52.0,52.0,54.0,51.0,54.0,53.0,53.0,51.0,49.0,53.0,52.0,52.0,49.0,54.0,52.0,52.0,51.0,51.0,54.0,50.0,52.0,52.0,52.0,53.0,52.0,54.0,53.0,52.0,54.0,51.0,52.0,51.0,50.0,54.0,52.0,51.0,52.0,52.0,54.0,55.0,54.0
1402,53.0,52.0,52.0,51.0,53.0,50.0,53.0,51.0,54.0,53.0,52.0,54.0,53.0,52.0,54.0,53.0,51.0,52.0,53.0,54.0,53.0,52.0,56.0,51.0,51.0,52.0,50.0,52.0,53.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,54.0,52.0,53.0,54.0,53.0,52.0,52.0,55.0,51.0,53.0,53.0,52.0,52.0,53.0
1403,49.0,52.0,53.0,55.0,53.0,52.0,54.0,52.0,53.0,54.0,54.0,54.0,51.0,53.0,51.0,53.0,51.0,52.0,51.0,52.0,52.0,53.0,53.0,51.0,54.0,53.0,51.0,53.0,53.0,56.0,53.0,53.0,53.0,53.0,53.0,54.0,51.0,53.0,54.0,51.0,56.0,53.0,52.0,52.0,52.0,51.0,54.0,53.0,54.0,50.0,50.0
1404,51.0,53.0,52.0,52.0,51.0,51.0,53.0,52.0,51.0,54.0,54.0,51.0,52.0,52.0,51.0,53.0,52.0,55.0,53.0,53.0,51.0,53.0,47.0,53.0,52.0,51.0,54.0,53.0,50.0,50.0,52.0,53.0,53.0,52.0,54.0,53.0,54.0,53.0,55.0,51.0,52.0,51.0,54.0,51.0,52.0,52.0,52.0,52.0,51.0,53.0,53.0
1405,51.0,55.0,52.0,53.0,55.0,52.0,52.0,53.0,52.0,53.0,50.0,53.0,52.0,54.0,54.0,52.0,54.0,53.0,52.0,52.0,52.0,54.0,54.0,53.0,53.0,51.0,54.0,55.0,52.0,52.0,51.0,52.0,52.0,53.0,53.0,51.0,54.0,55.0,53.0,53.0,50.0,52.0,52.0,51.0,55.0,52.0,53.0,54.0,53.0,53.0,52.0
1406,52.0,51.0,51.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,54.0,51.0,53.0,52.0,53.0,53.0,51.0,53.0,51.0,51.0,52.0,52.0,54.0,53.0,52.0,52.0,50.0,51.0,53.0,54.0,53.0,54.0,54.0,52.0,52.0,52.0,51.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0
1407,53.0,52.0,52.0,53.0,51.0,51.0,52.0,52.0,52.0,54.0,53.0,53.0,51.0,53.0,52.0,54.0,52.0,54.0,53.0,53.0,51.0,53.0,52.0,53.0,54.0,54.0,53.0,51.0,52.0,55.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,51.0,52.0,51.0,52.0,53.0,52.0,51.0,55.0,53.0,55.0,53.0,55.0,52.0,53.0
1408,51.0,54.0,52.0,54.0,52.0,55.0,53.0,52.0,52.0,54.0,51.0,51.0,54.0,52.0,51.0,52.0,51.0,53.0,53.0,54.0,51.0,53.0,49.0,52.0,54.0,53.0,54.0,51.0,52.0,49.0,54.0,53.0,53.0,54.0,52.0,53.0,52.0,51.0,53.0,52.0,52.0,54.0,52.0,53.0,53.0,51.0,53.0,51.0,55.0,52.0,54.0
1409,53.0,51.0,50.0,54.0,51.0,52.0,53.0,50.0,54.0,53.0,53.0,52.0,54.0,51.0,53.0,52.0,55.0,50.0,53.0,53.0,53.0,52.0,55.0,54.0,53.0,52.0,51.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,52.0,50.0,52.0,52.0,51.0,51.0,53.0,54.0,53.0,52.0,51.0,53.0,53.0,53.0,54.0
1410,53.0,52.0,54.0,52.0,52.0,53.0,53.0,52.0,51.0,54.0,53.0,52.0,54.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,53.0,57.0,54.0,52.0,52.0,52.0,52.0,51.0,55.0,50.0,52.0,52.0,53.0,54.0,51.0,55.0,53.0,54.0,53.0,53.0,55.0,52.0,51.0,53.0,53.0,53.0,53.0,53.0,50.0,52.0
1411,51.0,52.0,51.0,53.0,51.0,51.0,53.0,51.0,50.0,54.0,53.0,52.0,54.0,52.0,50.0,52.0,53.0,57.0,53.0,51.0,52.0,52.0,51.0,54.0,53.0,52.0,53.0,54.0,53.0,53.0,52.0,54.0,54.0,54.0,53.0,55.0,52.0,50.0,53.0,51.0,53.0,54.0,50.0,52.0,52.0,52.0,53.0,55.0,54.0,53.0,52.0
1412,56.0,52.0,50.0,51.0,51.0,50.0,55.0,51.0,53.0,52.0,51.0,53.0,53.0,52.0,51.0,52.0,54.0,54.0,52.0,52.0,54.0,53.0,51.0,52.0,53.0,50.0,54.0,54.0,52.0,50.0,54.0,54.0,54.0,52.0,54.0,53.0,53.0,51.0,52.0,55.0,53.0,52.0,52.0,53.0,52.0,54.0,53.0,53.0,55.0,51.0,52.0
1413,53.0,52.0,54.0,52.0,51.0,51.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,55.0,51.0,48.0,53.0,49.0,51.0,52.0,53.0,52.0,57.0,53.0,51.0,52.0,51.0,53.0,53.0,53.0,52.0,53.0,53.0,56.0,52.0,52.0,54.0,54.0,54.0,54.0,52.0,52.0,54.0,52.0,54.0,51.0,51.0,54.0,52.0,52.0,49.0
1414,52.0,50.0,53.0,53.0,53.0,52.0,53.0,50.0,52.0,53.0,53.0,50.0,52.0,53.0,53.0,50.0,54.0,56.0,52.0,53.0,55.0,53.0,52.0,54.0,53.0,51.0,49.0,53.0,53.0,54.0,53.0,52.0,52.0,52.0,52.0,49.0,54.0,51.0,55.0,51.0,53.0,53.0,53.0,52.0,53.0,50.0,50.0,53.0,51.0,54.0,52.0
1415,51.0,54.0,52.0,51.0,53.0,51.0,54.0,51.0,51.0,55.0,51.0,53.0,50.0,52.0,51.0,51.0,54.0,53.0,53.0,52.0,53.0,53.0,50.0,53.0,54.0,53.0,52.0,52.0,53.0,52.0,53.0,52.0,52.0,51.0,53.0,54.0,52.0,52.0,55.0,51.0,54.0,54.0,52.0,51.0,53.0,52.0,53.0,53.0,54.0,52.0,50.0
1416,55.0,51.0,51.0,55.0,51.0,50.0,51.0,50.0,54.0,51.0,53.0,55.0,54.0,52.0,51.0,51.0,53.0,50.0,53.0,52.0,52.0,53.0,52.0,55.0,53.0,51.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,53.0,52.0,52.0,54.0,52.0,53.0,53.0,54.0,51.0,53.0,52.0,51.0,52.0,52.0,52.0,51.0,52.0
1417,50.0,50.0,53.0,54.0,54.0,51.0,54.0,53.0,55.0,52.0,53.0,53.0,52.0,51.0,52.0,53.0,53.0,53.0,53.0,52.0,54.0,53.0,54.0,54.0,51.0,52.0,51.0,52.0,51.0,55.0,52.0,53.0,53.0,52.0,51.0,53.0,53.0,52.0,51.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,51.0,52.0,52.0,52.0,53.0
1418,51.0,51.0,52.0,53.0,50.0,53.0,53.0,54.0,51.0,55.0,52.0,51.0,53.0,52.0,52.0,51.0,54.0,54.0,51.0,51.0,52.0,52.0,52.0,54.0,54.0,52.0,50.0,52.0,52.0,54.0,52.0,55.0,55.0,54.0,52.0,52.0,52.0,53.0,54.0,52.0,53.0,53.0,51.0,51.0,53.0,51.0,52.0,51.0,55.0,51.0,53.0
1419,55.0,52.0,53.0,54.0,51.0,50.0,51.0,49.0,53.0,54.0,52.0,52.0,53.0,53.0,52.0,52.0,54.0,50.0,52.0,52.0,50.0,51.0,51.0,52.0,54.0,50.0,51.0,52.0,52.0,49.0,53.0,53.0,53.0,52.0,52.0,52.0,49.0,51.0,54.0,52.0,51.0,53.0,51.0,53.0,54.0,52.0,52.0,52.0,52.0,51.0,52.0
1420,53.0,53.0,51.0,51.0,54.0,53.0,53.0,52.0,50.0,52.0,52.0,53.0,53.0,54.0,50.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0,50.0,54.0,54.0,51.0,52.0,52.0,52.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,51.0,53.0,51.0,53.0,52.0,53.0,50.0,51.0
1421,50.0,51.0,52.0,53.0,52.0,53.0,53.0,53.0,54.0,54.0,51.0,52.0,53.0,52.0,53.0,51.0,55.0,55.0,52.0,53.0,51.0,51.0,53.0,52.0,54.0,51.0,50.0,52.0,53.0,54.0,52.0,52.0,52.0,54.0,53.0,51.0,54.0,50.0,54.0,52.0,50.0,52.0,51.0,53.0,52.0,50.0,52.0,52.0,53.0,53.0,54.0
1422,53.0,52.0,52.0,51.0,52.0,51.0,53.0,51.0,51.0,52.0,53.0,55.0,53.0,54.0,52.0,51.0,54.0,52.0,53.0,54.0,54.0,51.0,52.0,51.0,52.0,52.0,51.0,54.0,53.0,52.0,52.0,54.0,54.0,53.0,52.0,52.0,52.0,55.0,53.0,54.0,53.0,53.0,53.0,53.0,54.0,53.0,51.0,54.0,53.0,53.0,57.0
1423,50.0,53.0,52.0,53.0,53.0,53.0,53.0,52.0,51.0,52.0,51.0,50.0,55.0,53.0,52.0,53.0,54.0,50.0,52.0,55.0,52.0,52.0,52.0,52.0,51.0,52.0,54.0,53.0,53.0,50.0,52.0,55.0,55.0,53.0,52.0,54.0,51.0,52.0,54.0,52.0,54.0,54.0,53.0,52.0,52.0,50.0,53.0,53.0,54.0,52.0,54.0
1424,52.0,50.0,51.0,51.0,52.0,51.0,53.0,53.0,52.0,52.0,52.0,51.0,53.0,52.0,51.0,52.0,53.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,51.0,53.0,52.0,53.0,54.0,51.0,52.0,52.0,54.0,51.0,51.0,52.0,53.0,52.0,51.0,55.0,53.0,50.0,55.0,52.0,51.0,52.0,53.0,55.0,53.0,52.0
1425,53.0,51.0,53.0,49.0,52.0,50.0,54.0,53.0,51.0,53.0,49.0,56.0,53.0,53.0,53.0,53.0,53.0,50.0,53.0,53.0,52.0,53.0,53.0,54.0,50.0,53.0,51.0,53.0,54.0,51.0,52.0,53.0,53.0,54.0,53.0,52.0,53.0,51.0,51.0,51.0,54.0,54.0,54.0,52.0,52.0,54.0,53.0,53.0,53.0,52.0,54.0
1426,52.0,51.0,53.0,53.0,52.0,51.0,54.0,53.0,51.0,54.0,52.0,52.0,53.0,55.0,53.0,51.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0,55.0,52.0,53.0,49.0,53.0,52.0,50.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,53.0,54.0,55.0,52.0,53.0,54.0,53.0,53.0,52.0,52.0,51.0,52.0,55.0,53.0
1427,50.0,54.0,54.0,53.0,52.0,54.0,54.0,53.0,53.0,52.0,51.0,52.0,51.0,52.0,53.0,51.0,53.0,53.0,54.0,54.0,52.0,53.0,52.0,52.0,51.0,53.0,55.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,54.0,52.0,53.0,53.0,53.0,52.0,51.0,54.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0
1428,50.0,53.0,51.0,53.0,52.0,52.0,52.0,53.0,51.0,53.0,53.0,52.0,55.0,52.0,52.0,52.0,53.0,52.0,50.0,53.0,52.0,51.0,52.0,51.0,52.0,53.0,49.0,53.0,52.0,54.0,53.0,54.0,54.0,53.0,53.0,52.0,53.0,51.0,53.0,52.0,55.0,52.0,52.0,51.0,53.0,50.0,53.0,53.0,55.0,54.0,53.0
1429,52.0,53.0,50.0,53.0,53.0,51.0,53.0,51.0,52.0,54.0,52.0,51.0,54.0,53.0,53.0,53.0,53.0,49.0,53.0,51.0,52.0,51.0,54.0,52.0,52.0,55.0,50.0,52.0,53.0,48.0,52.0,52.0,52.0,52.0,53.0,53.0,54.0,52.0,53.0,53.0,51.0,53.0,51.0,53.0,52.0,52.0,51.0,51.0,53.0,55.0,51.0
1430,51.0,52.0,52.0,52.0,55.0,51.0,55.0,52.0,53.0,51.0,51.0,53.0,51.0,55.0,51.0,52.0,53.0,53.0,53.0,54.0,54.0,53.0,51.0,52.0,54.0,52.0,54.0,54.0,52.0,52.0,54.0,54.0,54.0,53.0,51.0,53.0,52.0,53.0,51.0,53.0,53.0,53.0,53.0,51.0,53.0,52.0,56.0,53.0,54.0,52.0,50.0
1431,53.0,54.0,51.0,52.0,52.0,54.0,53.0,54.0,52.0,52.0,51.0,52.0,53.0,54.0,54.0,52.0,54.0,54.0,52.0,52.0,51.0,54.0,54.0,54.0,52.0,53.0,55.0,52.0,53.0,53.0,54.0,53.0,53.0,51.0,53.0,52.0,53.0,52.0,54.0,52.0,51.0,51.0,53.0,49.0,51.0,53.0,55.0,55.0,52.0,52.0,50.0
1432,53.0,53.0,53.0,50.0,54.0,54.0,52.0,55.0,53.0,53.0,53.0,53.0,50.0,53.0,52.0,52.0,54.0,53.0,54.0,53.0,54.0,53.0,52.0,52.0,52.0,51.0,49.0,51.0,52.0,53.0,52.0,53.0,53.0,53.0,54.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,54.0,54.0,55.0,51.0,53.0,53.0,54.0,51.0,50.0
1433,52.0,51.0,51.0,50.0,52.0,54.0,52.0,53.0,52.0,53.0,53.0,51.0,53.0,54.0,51.0,52.0,54.0,55.0,51.0,54.0,52.0,51.0,52.0,54.0,53.0,52.0,55.0,53.0,52.0,50.0,54.0,53.0,53.0,53.0,52.0,53.0,54.0,51.0,52.0,52.0,52.0,53.0,53.0,49.0,53.0,51.0,52.0,51.0,53.0,50.0,52.0
1434,53.0,51.0,52.0,51.0,52.0,50.0,53.0,53.0,54.0,52.0,52.0,52.0,53.0,53.0,51.0,55.0,53.0,55.0,53.0,52.0,55.0,52.0,52.0,54.0,54.0,53.0,53.0,52.0,52.0,52.0,51.0,49.0,49.0,52.0,53.0,52.0,52.0,53.0,51.0,53.0,47.0,53.0,54.0,54.0,50.0,53.0,52.0,53.0,54.0,52.0,51.0
1435,52.0,53.0,52.0,51.0,56.0,52.0,54.0,53.0,52.0,53.0,51.0,53.0,52.0,51.0,52.0,53.0,53.0,56.0,53.0,51.0,53.0,53.0,54.0,53.0,52.0,54.0,52.0,51.0,55.0,58.0,52.0,53.0,53.0,54.0,54.0,53.0,51.0,53.0,54.0,52.0,53.0,53.0,53.0,54.0,53.0,51.0,53.0,53.0,53.0,53.0,51.0
1436,52.0,53.0,52.0,53.0,53.0,52.0,50.0,53.0,53.0,54.0,52.0,51.0,53.0,52.0,54.0,55.0,55.0,59.0,53.0,52.0,52.0,53.0,53.0,55.0,53.0,53.0,50.0,51.0,52.0,54.0,53.0,53.0,53.0,52.0,52.0,55.0,51.0,52.0,54.0,52.0,53.0,53.0,52.0,54.0,55.0,52.0,53.0,54.0,52.0,52.0,54.0
1437,51.0,53.0,53.0,51.0,53.0,52.0,51.0,52.0,53.0,53.0,52.0,52.0,51.0,53.0,52.0,54.0,55.0,54.0,53.0,54.0,54.0,52.0,54.0,53.0,52.0,52.0,56.0,52.0,54.0,50.0,52.0,53.0,53.0,51.0,53.0,53.0,54.0,52.0,53.0,52.0,53.0,52.0,54.0,53.0,52.0,51.0,53.0,54.0,54.0,53.0,52.0
1438,51.0,51.0,53.0,54.0,52.0,51.0,51.0,51.0,51.0,55.0,51.0,52.0,53.0,52.0,51.0,52.0,51.0,57.0,53.0,52.0,51.0,52.0,51.0,53.0,52.0,53.0,53.0,54.0,54.0,56.0,53.0,54.0,54.0,52.0,53.0,52.0,52.0,50.0,53.0,52.0,55.0,52.0,54.0,52.0,50.0,49.0,54.0,54.0,53.0,52.0,50.0
1439,52.0,54.0,52.0,53.0,52.0,53.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,51.0,52.0,51.0,55.0,53.0,54.0,53.0,53.0,55.0,52.0,53.0,53.0,53.0,53.0,52.0,55.0,52.0,51.0,51.0,51.0,53.0,52.0,52.0,53.0,53.0,54.0,53.0,54.0,52.0,52.0,55.0,51.0,53.0,53.0,55.0,53.0,49.0
1440,52.0,53.0,53.0,50.0,53.0,54.0,53.0,54.0,54.0,56.0,51.0,53.0,53.0,51.0,53.0,52.0,53.0,52.0,53.0,54.0,53.0,53.0,53.0,53.0,52.0,49.0,53.0,53.0,53.0,51.0,53.0,53.0,53.0,53.0,52.0,50.0,51.0,52.0,55.0,53.0,55.0,53.0,53.0,51.0,57.0,53.0,54.0,53.0,53.0,50.0,49.0
1441,51.0,51.0,51.0,52.0,51.0,50.0,55.0,52.0,53.0,53.0,52.0,53.0,52.0,54.0,53.0,52.0,53.0,53.0,52.0,54.0,52.0,52.0,49.0,53.0,54.0,50.0,52.0,52.0,52.0,52.0,53.0,50.0,50.0,50.0,51.0,51.0,51.0,51.0,53.0,51.0,52.0,51.0,53.0,54.0,49.0,50.0,52.0,52.0,54.0,52.0,52.0
1442,52.0,54.0,53.0,53.0,52.0,53.0,55.0,53.0,52.0,53.0,51.0,53.0,53.0,52.0,49.0,53.0,52.0,54.0,52.0,54.0,53.0,50.0,50.0,51.0,53.0,53.0,51.0,51.0,51.0,55.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,52.0,52.0,53.0,52.0,52.0,55.0,50.0,50.0,51.0,52.0,54.0,51.0,51.0
1443,52.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,50.0,53.0,50.0,53.0,53.0,51.0,52.0,50.0,53.0,52.0,50.0,52.0,52.0,53.0,52.0,53.0,53.0,51.0,50.0,57.0,54.0,54.0,53.0,52.0,52.0,54.0,53.0,53.0,53.0,52.0,53.0,52.0,54.0,54.0,51.0,51.0,55.0,52.0,50.0,53.0,51.0,52.0,50.0
1444,52.0,53.0,50.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,52.0,50.0,53.0,52.0,51.0,52.0,54.0,54.0,51.0,52.0,53.0,53.0,52.0,54.0,52.0,51.0,51.0,50.0,55.0,49.0,52.0,53.0,53.0,52.0,53.0,50.0,53.0,52.0,51.0,53.0,53.0,54.0,52.0,51.0,57.0,52.0,51.0,54.0,53.0,52.0,51.0
1445,48.0,53.0,53.0,53.0,53.0,51.0,54.0,54.0,53.0,52.0,52.0,52.0,53.0,55.0,52.0,52.0,53.0,54.0,50.0,54.0,53.0,52.0,51.0,53.0,49.0,52.0,51.0,50.0,51.0,54.0,53.0,52.0,52.0,53.0,52.0,52.0,53.0,52.0,52.0,51.0,52.0,51.0,54.0,54.0,48.0,49.0,52.0,52.0,55.0,52.0,52.0
1446,53.0,52.0,52.0,54.0,53.0,51.0,52.0,54.0,51.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,51.0,50.0,52.0,53.0,53.0,52.0,51.0,54.0,53.0,53.0,52.0,53.0,52.0,57.0,52.0,52.0,52.0,53.0,52.0,52.0,53.0,51.0,49.0,54.0,52.0,53.0,51.0,55.0,53.0,51.0,50.0,53.0,52.0,53.0,53.0
1447,48.0,51.0,53.0,51.0,53.0,51.0,53.0,52.0,53.0,53.0,52.0,52.0,50.0,52.0,51.0,52.0,56.0,52.0,51.0,52.0,53.0,52.0,53.0,51.0,52.0,53.0,54.0,56.0,53.0,50.0,51.0,53.0,53.0,53.0,52.0,51.0,52.0,52.0,49.0,54.0,52.0,53.0,53.0,51.0,58.0,52.0,52.0,54.0,53.0,52.0,52.0
1448,50.0,52.0,53.0,54.0,52.0,52.0,53.0,55.0,51.0,52.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,51.0,53.0,53.0,50.0,53.0,53.0,52.0,52.0,50.0,48.0,53.0,49.0,51.0,55.0,55.0,53.0,53.0,52.0,53.0,52.0,55.0,53.0,55.0,52.0,53.0,54.0,52.0,51.0,54.0,54.0,53.0,51.0,52.0
1449,50.0,53.0,53.0,51.0,53.0,52.0,55.0,52.0,51.0,51.0,51.0,53.0,52.0,52.0,51.0,55.0,52.0,50.0,52.0,53.0,52.0,52.0,52.0,54.0,53.0,52.0,54.0,51.0,51.0,54.0,52.0,52.0,52.0,54.0,53.0,52.0,55.0,52.0,52.0,52.0,51.0,53.0,52.0,54.0,50.0,53.0,54.0,53.0,53.0,50.0,52.0
1450,53.0,52.0,54.0,50.0,53.0,52.0,52.0,51.0,51.0,53.0,50.0,51.0,54.0,51.0,52.0,53.0,54.0,50.0,50.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,51.0,54.0,54.0,55.0,53.0,53.0,53.0,53.0,52.0,53.0,54.0,53.0,54.0,54.0,53.0,53.0,53.0,52.0,57.0,52.0,55.0,51.0,52.0,52.0,51.0
1451,53.0,53.0,54.0,51.0,53.0,51.0,53.0,52.0,50.0,53.0,54.0,52.0,54.0,54.0,52.0,53.0,53.0,54.0,52.0,52.0,53.0,53.0,53.0,51.0,52.0,50.0,53.0,52.0,54.0,50.0,54.0,53.0,53.0,53.0,51.0,53.0,53.0,52.0,52.0,52.0,54.0,52.0,53.0,52.0,55.0,50.0,51.0,54.0,51.0,52.0,54.0
1452,50.0,53.0,52.0,51.0,54.0,52.0,52.0,53.0,53.0,52.0,53.0,54.0,49.0,53.0,52.0,52.0,52.0,54.0,54.0,53.0,52.0,51.0,53.0,52.0,52.0,53.0,52.0,48.0,53.0,50.0,54.0,55.0,55.0,51.0,52.0,51.0,54.0,52.0,54.0,53.0,52.0,53.0,53.0,52.0,50.0,52.0,54.0,54.0,53.0,51.0,53.0
1453,53.0,52.0,51.0,56.0,53.0,54.0,52.0,52.0,54.0,51.0,52.0,53.0,54.0,53.0,52.0,53.0,51.0,52.0,51.0,53.0,51.0,53.0,52.0,55.0,52.0,51.0,51.0,51.0,54.0,55.0,54.0,54.0,54.0,54.0,54.0,53.0,55.0,53.0,52.0,53.0,52.0,51.0,51.0,53.0,52.0,52.0,53.0,50.0,52.0,53.0,52.0
1454,55.0,51.0,53.0,50.0,54.0,53.0,52.0,51.0,52.0,52.0,53.0,53.0,52.0,52.0,51.0,55.0,54.0,53.0,52.0,51.0,53.0,53.0,53.0,54.0,50.0,52.0,51.0,57.0,50.0,52.0,53.0,52.0,52.0,52.0,52.0,50.0,54.0,53.0,52.0,51.0,52.0,51.0,51.0,53.0,55.0,52.0,52.0,54.0,52.0,54.0,53.0
1455,50.0,52.0,53.0,52.0,51.0,51.0,53.0,53.0,51.0,52.0,54.0,52.0,51.0,55.0,51.0,53.0,55.0,53.0,53.0,51.0,51.0,51.0,53.0,51.0,52.0,49.0,53.0,49.0,51.0,49.0,51.0,55.0,55.0,52.0,53.0,52.0,53.0,52.0,53.0,53.0,52.0,54.0,53.0,51.0,55.0,52.0,52.0,54.0,53.0,53.0,54.0
1456,52.0,53.0,52.0,54.0,51.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,55.0,51.0,53.0,52.0,55.0,54.0,53.0,51.0,51.0,52.0,53.0,53.0,53.0,52.0,50.0,49.0,53.0,53.0,52.0,52.0,52.0,52.0,50.0,52.0,55.0,54.0,52.0,50.0,53.0,54.0,52.0,53.0,49.0,50.0,57.0,53.0,53.0,52.0,53.0
1457,53.0,53.0,52.0,52.0,54.0,54.0,54.0,51.0,54.0,52.0,53.0,55.0,54.0,51.0,51.0,52.0,52.0,50.0,53.0,54.0,53.0,53.0,53.0,53.0,54.0,52.0,56.0,53.0,52.0,54.0,51.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,51.0,52.0,53.0,54.0,52.0,52.0,53.0,53.0,50.0,54.0,53.0,53.0,52.0
1458,53.0,51.0,52.0,51.0,53.0,53.0,54.0,52.0,50.0,53.0,53.0,54.0,53.0,54.0,52.0,53.0,52.0,53.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,52.0,54.0,55.0,53.0,53.0,52.0,53.0,53.0,51.0,54.0,53.0,52.0,51.0,55.0,52.0,54.0,52.0,51.0,55.0,55.0,54.0,51.0,51.0,53.0,53.0,52.0
1459,52.0,54.0,51.0,50.0,53.0,50.0,56.0,52.0,54.0,51.0,54.0,51.0,54.0,51.0,52.0,53.0,53.0,55.0,52.0,53.0,54.0,49.0,54.0,54.0,52.0,52.0,51.0,48.0,52.0,51.0,53.0,53.0,53.0,54.0,52.0,52.0,52.0,57.0,54.0,53.0,52.0,54.0,52.0,53.0,52.0,53.0,52.0,53.0,55.0,52.0,52.0
1460,49.0,54.0,54.0,54.0,52.0,52.0,52.0,53.0,51.0,53.0,52.0,52.0,52.0,53.0,54.0,53.0,51.0,53.0,50.0,53.0,52.0,51.0,53.0,52.0,52.0,51.0,52.0,51.0,54.0,53.0,52.0,53.0,53.0,51.0,51.0,54.0,54.0,52.0,53.0,52.0,52.0,54.0,53.0,51.0,49.0,52.0,55.0,53.0,55.0,51.0,53.0
1461,52.0,51.0,51.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,51.0,52.0,53.0,52.0,53.0,51.0,54.0,52.0,52.0,53.0,53.0,54.0,52.0,53.0,53.0,53.0,57.0,52.0,53.0,54.0,52.0,52.0,52.0,51.0,52.0,53.0,47.0,53.0,53.0,54.0,53.0,52.0,54.0,54.0,54.0,50.0,52.0,55.0,53.0,53.0
1462,52.0,51.0,53.0,53.0,53.0,52.0,54.0,53.0,54.0,51.0,54.0,53.0,52.0,52.0,49.0,50.0,52.0,53.0,55.0,53.0,51.0,52.0,54.0,53.0,50.0,52.0,54.0,52.0,55.0,51.0,53.0,50.0,50.0,51.0,53.0,51.0,52.0,53.0,53.0,53.0,53.0,50.0,54.0,50.0,54.0,54.0,53.0,54.0,52.0,51.0,51.0
1463,53.0,54.0,51.0,53.0,52.0,54.0,53.0,53.0,52.0,55.0,52.0,52.0,54.0,52.0,53.0,53.0,52.0,54.0,47.0,52.0,52.0,51.0,51.0,52.0,54.0,52.0,53.0,48.0,52.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,53.0,55.0,54.0,52.0,53.0,52.0,50.0,52.0,50.0,53.0,56.0,53.0,53.0,54.0,50.0
1464,53.0,54.0,52.0,50.0,52.0,52.0,52.0,53.0,54.0,52.0,51.0,52.0,52.0,52.0,53.0,55.0,54.0,55.0,51.0,53.0,52.0,53.0,53.0,54.0,54.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,51.0,52.0,54.0,51.0,52.0,53.0,52.0,54.0,51.0,51.0,51.0,50.0,55.0,54.0,53.0,53.0,51.0
1465,50.0,53.0,53.0,53.0,51.0,52.0,52.0,53.0,52.0,53.0,52.0,53.0,54.0,53.0,53.0,51.0,52.0,53.0,55.0,53.0,51.0,50.0,53.0,53.0,50.0,51.0,55.0,56.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,52.0,53.0,54.0,51.0,53.0,53.0,54.0,53.0,50.0,53.0,53.0,52.0,53.0
1466,53.0,50.0,51.0,54.0,52.0,51.0,54.0,52.0,51.0,53.0,53.0,53.0,54.0,51.0,51.0,53.0,53.0,54.0,55.0,52.0,52.0,51.0,53.0,53.0,52.0,53.0,53.0,51.0,52.0,50.0,52.0,53.0,53.0,53.0,52.0,51.0,53.0,55.0,52.0,52.0,54.0,52.0,54.0,53.0,54.0,53.0,52.0,51.0,53.0,53.0,51.0
