,delta_x,integrais_muon,integrais_eletron,x_pico_muon,y_pico_muon,x_pico_eletron,y_pico_eletron
4173,438.0,531.1878594438342,440.1878594438306,94,-156.27678966421792,532,-145.27678966421792
4174,226.0,778.1878594438346,253.18785944383058,94,-179.27678966421792,320,-67.27678966421793
4175,282.0,626.1878594438344,759.1878594438344,94,-179.27678966421792,376,-179.27678966421792
4176,314.0,588.1878594438344,798.1878594438346,94,-179.27678966421792,408,-179.27678966421792
4177,463.0,715.1878594438344,870.1878594438344,94,-179.27678966421792,557,-179.27678966421792
4178,923.0,835.1878594438346,391.18785944383063,94,-179.27678966421792,1017,-97.27678966421793
4179,923.0,835.1878594438346,391.18785944383063,94,-179.27678966421792,1017,-97.27678966421793
4180,923.0,835.1878594438346,391.18785944383063,94,-179.27678966421792,1017,-97.27678966421793
4181,923.0,835.1878594438346,391.18785944383063,94,-179.27678966421792,1017,-97.27678966421793
4182,923.0,835.1878594438346,391.18785944383063,94,-179.27678966421792,1017,-97.27678966421793
4183,162.0,593.1878594438342,228.18785944383063,94,-163.27678966421792,256,-53.27678966421793
4184,323.0,519.1878594438338,740.1878594438344,94,-159.27678966421792,417,-179.27678966421792
4185,219.0,295.1878594438306,213.18785944383063,94,-110.27678966421793,313,-75.27678966421793
4186,487.0,876.1878594438346,245.18785944383058,94,-179.27678966421792,581,-79.27678966421793
